6.0,0.8987861774580534,1.5821757305892716,1.483630155401688,1.535413747309571,2.214488250975907,2.710048826102565,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,2627.0,29.0,29.0,237.0,3201.0,5341.0,0.0,0.0,0.0,0.0,-0.0449218787252903,0.52817394032089,-0.15234375,-0.1230468824505806,0.5320801754197289,-0.228515625,0.0,0.0,0.0,0.0,0.8976628641095998,1.4914128641095998,1.4757878641095998,1.5304753641095998,2.1496159891096,2.7003972391096,0.0,0.0,0.0,0.0,6.0
7.0,0.8987861774580534,1.378092242032959,1.477521927714919,1.4856425651841172,1.5497584701108604,2.214488250975907,2.710048826102565,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,2610.0,56.0,52.0,205.0,166.0,3185.0,5311.0,0.0,0.0,0.0,-0.0449218787252903,-0.193359375,0.46762705787030945,-0.1328125,0.9656739328703094,0.5320801754197289,-0.228515625,0.0,0.0,0.0,0.8976628641095998,1.3644597391095998,1.4015691141095998,1.4796941141095998,1.2121159891095998,2.1496159891096,2.7003972391096,0.0,0.0,0.0,6.0
5.0,0.8987861774580534,1.4856425651841172,1.5378796235695151,2.214488250975907,2.710048826102565,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2603.0,152.0,125.0,3175.0,5340.0,0.0,0.0,0.0,0.0,0.0,-0.0449218787252903,-0.1328125,0.9852051828703094,0.5320801754197289,-0.228515625,0.0,0.0,0.0,0.0,0.0,0.8976628641095998,1.4796941141095998,1.1808659891095998,2.1496159891096,2.7003972391096,0.0,0.0,0.0,0.0,0.0,6.0
6.0,0.8987861774580534,1.490016151558255,1.6021100049359671,1.6828191141095998,2.214488250975907,2.710048826102565,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2591.0,160.0,133.0,146.0,3162.0,5252.0,0.0,0.0,0.0,0.0,-0.0449218787252903,-0.1152343824505806,0.6805176828703094,0.0,0.5320801754197289,-0.228515625,0.0,0.0,0.0,0.0,0.8976628641095998,1.4855534891095998,1.4503972391095998,1.6828191141095998,2.1496159891096,2.7003972391096,0.0,0.0,0.0,0.0,6.0
8.0,0.8987861774580534,1.494439740306607,1.6491981410774934,1.538523173881864,1.6458457315115678,1.6830106518874877,2.214488250975907,2.710048826102565,0.0,0.0,0.0,14.0,9.0,-2.0,-2.0,5.0,0.0,0.0,0.0,0.0,2589.0,63.0,96.0,76.0,61.0,166.0,3159.0,5217.0,0.0,0.0,-0.0449218787252903,-0.0566406212747097,0.6785645578703094,-0.08203125,0.6570801828703094,-0.025390619412064552,0.5320801754197289,-0.228515625,0.0,0.0,0.8976628641095998,1.4933659891095998,1.5031316141095998,1.5363347391095998,1.5089909891095998,1.6828191141095998,2.1496159891096,2.7003972391096,0.0,0.0,6.0
8.0,0.8987861774580534,1.538523173881864,1.6389829918434362,1.5877515983539594,1.5865532124045547,1.5427620336472958,1.6777165962765601,1.7893725148571005,0.0,0.0,0.0,-2.0,-2.0,25.0,27.0,27.0,3.0,3.0,0.0,0.0,2583.0,54.0,42.0,30.0,28.0,20.0,16.0,12.0,0.0,0.0,-0.0449218787252903,-0.08203125,0.5965333078703094,-0.0449218787252903,-0.06640625,-0.330078125,-0.125,0.7508301828703094,0.0,0.0,0.8976628641095998,1.5363347391095998,1.5265691141095998,1.5871159891095998,1.5851628641095998,1.5070378641095998,1.6730534891095998,1.6242253641095998,0.0,0.0,6.0
5.0,0.8987861774580534,1.7492238104757925,1.7893725148571005,2.214488250975907,2.710048826102565,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.0,28.0,20.0,3151.0,5228.0,0.0,0.0,0.0,0.0,0.0,-0.0449218787252903,0.477392677282374,0.7508301828703094,0.5320801754197289,-0.228515625,0.0,0.0,0.0,0.0,0.0,0.8976628641095998,1.6828191141095998,1.6242253641095998,2.1496159891096,2.7003972391096,0.0,0.0,0.0,0.0,0.0,6.0
4.0,0.8987861774580534,1.7689368767691531,2.214488250975907,2.710048826102565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2573.0,37.0,3142.0,5214.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0449218787252903,-0.16796875,0.5320801754197289,-0.228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.8976628641095998,1.7609441141095998,2.1496159891096,2.7003972391096,0.0,0.0,0.0,0.0,0.0,0.0,6.0
3.0,0.8987861774580534,2.214488250975907,2.710048826102565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.0,3140.0,5216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0449218787252903,0.5320801754197289,-0.228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8976628641095998,2.1496159891096,2.7003972391096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
4.0,0.8987861774580534,1.8775850586699259,2.214488250975907,2.710048826102565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2573.0,21.0,3138.0,5217.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0449218787252903,0.7020020578703094,0.5320801754197289,-0.228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.8976628641095998,1.7414128641095998,2.1496159891096,2.7003972391096,0.0,0.0,0.0,0.0,0.0,0.0,6.0
