5,3,3,6,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,4311,0,13553,0,0,0,0,0,0.1015625,0,-0.10546875,0,0.0,0,0,0,0,0,0.09765625,0,0.26171875,0,0.9375,0,0,0,0,0,background
5,3,3,6,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,3158,0,16473,0,0,0,0,0,0.1015625,0,-0.10546875,0,0.0,0,0,0,0,0,0.09765625,0,0.26171875,0,0.9375,0,0,0,0,0,background
4,3,3,6,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2396,0,3629,17614,0,0,0,0,0,0,0.1015625,0,0.0,0.0,0,0,0,0,0,0,0.09765625,0,0.28125,0.9375,0,0,0,0,0,0,background
4,3,3,7,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2393,0,3550,18329,0,0,0,0,0,0,0.1015625,0,0.0,0.0,0,0,0,0,0,0,0.09765625,0,0.328125,0.9375,0,0,0,0,0,0,background
4,3,3,7,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2386,0,2408,19602,0,0,0,0,0,0,0.1015625,0,0.0,0.0,0,0,0,0,0,0,0.09765625,0,0.328125,0.9375,0,0,0,0,0,0,background
4,1,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,0,2383,20046,0,0,0,0,0,0,-0.04492188,0,0.1015625,0.02929688,0,0,0,0,0,0,0.01171875,0,0.09765625,0.9375,0,0,0,0,0,0,background
5,3,3,7,17,20,0,0,0,0,0,0,0,1,-4,0,0,0,0,0,0,2378,0,3564,39,19491,0,0,0,0,0,0.1015625,0,0.0,0.02539062,0.02929688,0,0,0,0,0,0.09765625,0,0.328125,0.796875,0.9375,0,0,0,0,0,background
5,3,3,7,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2376,0,2985,0,18941,0,0,0,0,0,0.1015625,0,-0.1328125,0,0.02929688,0,0,0,0,0,0.09765625,0,0.30078125,0,0.9375,0,0,0,0,0,background
6,3,3,7,7,17,20,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,2373,0,3020,45,17039,0,0,0,0,0,0.1015625,0,-0.14453125,-0.07421875,0.02929688,0,0,0,0,0,0.09765625,0,0.29492188,0.79296875,0.9375,0,0,0,0,background
5,3,3,7,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,0,2556,0,17062,0,0,0,0,0,0.1015625,0,-0.14453125,0,0.02929688,0,0,0,0,0,0.09765625,0,0.29492188,0,0.9375,0,0,0,0,0,background
3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,17685,0,0,0,0,0,0,0,0,0.1015625,0.02929688,0,0,0,0,0,0,0,0,0.09765625,0.9375,0,0,0,0,0,0,0,background
3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,18884,0,0,0,0,0,0,0,0,0.1015625,0.02929688,0,0,0,0,0,0,0,0,0.09765625,0.9375,0,0,0,0,0,0,0,background
3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,19213,0,0,0,0,0,0,0,0,0.1015625,0.02929688,0,0,0,0,0,0,0,0,0.09765625,0.9375,0,0,0,0,0,0,0,background
3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,19455,0,0,0,0,0,0,0,0,0.1015625,0.02929688,0,0,0,0,0,0,0,0,0.09765625,0.9375,0,0,0,0,0,0,0,background
3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,19421,0,0,0,0,0,0,0,0,0.1015625,0.02929688,0,0,0,0,0,0,0,0,0.09765625,0.9375,0,0,0,0,0,0,0,background
5,3,3,7,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359,0,3123,0,18674,0,0,0,0,0,0.1015625,0,-0.00976562,0,0.02929688,0,0,0,0,0,0.09765625,0,0.328125,0,0.9375,0,0,0,0,0,background
5,3,3,7,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,0,3316,0,18192,0,0,0,0,0,0.1015625,0,-0.00976562,0,0.02929688,0,0,0,0,0,0.09765625,0,0.328125,0,0.9375,0,0,0,0,0,background
5,3,3,7,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358,0,3366,0,17656,0,0,0,0,0,0.1015625,0,-0.00976562,0,0.02929688,0,0,0,0,0,0.09765625,0,0.328125,0,0.9375,0,0,0,0,0,background
5,3,3,7,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358,0,3082,0,16987,0,0,0,0,0,0.1015625,0,-0.00976562,0,0.02929688,0,0,0,0,0,0.09765625,0,0.328125,0,0.9375,0,0,0,0,0,slideUp
5,3,3,7,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,0,3052,0,16895,0,0,0,0,0,0.1015625,0,-0.1328125,0,0.02929688,0,0,0,0,0,0.09765625,0,0.30078125,0,0.9375,0,0,0,0,0,slideUp
3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356,17023,0,0,0,0,0,0,0,0,0.1015625,0.02929688,0,0,0,0,0,0,0,0,0.09765625,0.9375,0,0,0,0,0,0,0,slideUp
3,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356,16875,0,0,0,0,0,0,0,0,0.1015625,0.02929688,0,0,0,0,0,0,0,0,0.09765625,0.9375,0,0,0,0,0,0,0,slideUp
9,1,3,3,6,7,7,14,14,20,0,0,0,0,-7,0,2,-4,0,0,0,2691,0,2350,206,0,605,94,0,17500,0,-0.04492188,0,0.1015625,0.00976562,0,-0.17382812,-0.02148438,0,0.02929688,0,0.01171875,0,0.09765625,0.28125,0,0.27734375,0.65625,0,0.9375,0,slideUp
8,1,3,3,7,7,16,16,20,0,0,0,0,0,0,3,0,-4,0,0,0,2688,2355,0,0,256,0,48,17829,0,0,-0.04492188,0.1015625,0,0,-0.17382812,0,-0.2578125,0.02929688,0,0,0.01171875,0.09765625,0,0,0.27734375,0,0.70507812,0.9375,0,0,slideUp
4,1,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698,0,2350,18615,0,0,0,0,0,0,-0.04492188,0,0.1015625,0.02929688,0,0,0,0,0,0,0.01171875,0,0.09765625,0.9375,0,0,0,0,0,0,slideUp
6,1,3,3,8,8,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2697,2351,0,1562,0,19032,0,0,0,0,-0.04492188,0.1015625,0,-0.140625,0,0.02929688,0,0,0,0,0.01171875,0.09765625,0,0.34765625,0,0.9375,0,0,0,0,slideUp
8,1,3,3,6,6,8,8,20,0,0,0,0,0,0,2,0,2,0,0,0,2693,2347,0,0,786,0,692,15440,0,0,-0.04492188,0.1015625,0,0,-0.11523438,0,-0.15234375,0.02929688,0,0,0.01171875,0.09765625,0,0,0.2578125,0,0.34179688,0.9375,0,0,slideUp
4,1,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692,0,2348,13677,0,0,0,0,0,0,-0.04492188,0,0.1015625,0.0,0,0,0,0,0,0,0.01171875,0,0.09765625,0.9375,0,0,0,0,0,0,background
5,3,3,8,8,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2347,0,1939,0,14635,0,0,0,0,0,0.1015625,0,-0.140625,0,0.0,0,0,0,0,0,0.09765625,0,0.34765625,0,0.9375,0,0,0,0,0,background
