5,3,3,10,10,37,0,0,0,0,0,1897,0,472,0,8877,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1888,0,452,0,8821,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1882,0,415,0,8761,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1876,0,400,0,8745,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1873,0,381,0,8718,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1870,0,373,0,8698,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1869,0,377,0,8671,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1864,0,372,0,8653,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1861,0,365,0,8656,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1859,0,361,0,8646,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1859,0,368,0,8641,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1859,0,370,0,8645,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1857,0,367,0,8646,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1855,0,366,0,8652,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1852,0,371,0,8653,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1853,0,373,0,8661,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1851,0,376,0,8641,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1851,0,377,0,8643,0.0390625,0.0,0.19140625,0.0,0.109375,0.13476562,0.0,0.42773438,0.0,1.73046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1851,0,376,0,8639,0.0390625,0.0,0.19140625,0.0,0.0546875,0.13476562,0.0,0.42773438,0.0,1.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,10,10,37,0,0,0,0,0,1848,0,355,0,8628,0.0390625,0.0,0.19140625,0.0,0.0546875,0.13476562,0.0,0.42773438,0.0,1.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
