numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
3,[ 1 29  9],[0.046875 1.359375 0.421875],[0 0 3],[0.         0.         0.17560564],[2568 1832  975],[-0.04492188  0.          0.0390625 ],[0.01171875 1.359375   0.41992188],[0. 0. 0.],background
4,[ 1 29  9  9],[0.046875 1.359375 0.421875 0.421875],[0 0 1 1],[0.         0.         0.05853521 0.05853521],[2561 1965  315  233],[-0.04492188  0.          0.05273438 -0.08007812],[0.01171875 1.359375   0.41796875 0.4140625 ],[0. 0. 0. 0.],background
3,[ 1 29  9],[0.046875 1.359375 0.421875],[0 0 1],[0.         0.         0.05853521],[2549 1931  525],[-0.04492188  0.          0.05273438],[0.01171875 1.359375   0.41796875],[0. 0. 0.],background
4,[ 1  9 29  9],[0.046875 0.421875 1.359375 0.421875],[0 0 0 0],[0. 0. 0. 0.],[2537  682 1727  494],[-0.04492188  0.06640625  0.         -0.09179688],[0.01171875 0.41601562 1.359375   0.41210938],[0. 0. 0. 0.],background
5,[ 9 29  9  9  9],[0.421875 1.359375 0.421875 0.421875 0.421875],[ 0  0 -1  0 -1],[ 0.          0.         -0.05853521  0.         -0.05853521],[ 508 1699  797  369  566],[ 0.05273438  0.          0.05273438 -0.10546875 -0.10546875],[0.41796875 1.359375   0.41796875 0.40820312 0.40820312],[0. 0. 0. 0. 0.],background
2,[29  9],[1.359375 0.421875],[ 0 -1],[ 0.         -0.05853521],[1659 2469],[0.04296875 0.05273438],[1.359375   0.41796875],[0. 0.],background
7,[ 1 24 29 56  9 29 56],[0.046875 1.125    1.359375 2.625    0.421875 1.359375 2.625   ],[ 0  0  0 -3 -2  0 -3],"[ 0.          0.          0.         -0.17560564 -0.11707043  0.
 -0.17560564]",[2526 1264 1100  156 3265 1047  118],"[-0.04492188  0.          0.0859375  -2.296875    0.02734375 -0.3828125
 -0.73828125]","[0.01171875 1.125      1.35742188 1.27148438 0.421875   1.3046875
 2.51953125]",[0. 0. 0. 0. 0. 0. 0.],background
2,[9 9],[0.421875 0.421875],[-3 -3],[-0.17560564 -0.17560564],[1336 1217],[-0.05273438 -0.18554688],[0.41796875 0.37890625],[0. 0.],background
2,[9 9],[0.421875 0.421875],[ 0 -1],[ 0.         -0.05853521],[5440 5754],[-0.01367188 -0.01367188],[0.421875 0.421875],[0. 0.],background
2,[8 8],[0.375 0.375],[0 0],[0. 0.],[3269 2746],[ 0.05859375 -0.0703125 ],[0.37109375 0.36914062],[0. 0.],background
4,[8 8 8 8],[0.375 0.375 0.375 0.375],[0 2 0 2],[0.         0.11707043 0.         0.11707043],[2781 4240 2058 3980],[ 0.05859375 -0.05859375 -0.09375     0.08203125],[0.37109375 0.37109375 0.36328125 0.36523438],[0. 0. 0. 0.],background
2,[8 8],[0.375 0.375],[0 0],[0. 0.],[7689 5880],[ 0.05859375 -0.08203125],[0.37109375 0.36523438],[0. 0.],background
1,[8],[0.375],[0],[0.],[8734],[0.05859375],[0.37109375],[0.],flop
4,[ 8 47  8 47],[0.375    2.203125 0.375    2.203125],[ 0 -3  0 -3],[ 0.         -0.17560564  0.         -0.17560564],[3418   44 2890   34],[-0.0703125   0.06835938  0.0703125  -0.7578125 ],[0.36914062 2.203125   0.36914062 2.06835938],[0. 0. 0. 0.],flop
3,[47  8 47],[2.203125 0.375    2.203125],[-4 -1 -4],[-0.23414086 -0.05853521 -0.23414086],[  53 3763   41],[-0.82617188  0.03515625  0.        ],[2.04296875 0.37304688 2.203125  ],[0. 0. 0.],flop
2,[7 7],[0.328125 0.328125],[-2 -2],[-0.11707043 -0.11707043],[3093 2441],[ 0.02148438 -0.10351562],[0.328125 0.3125  ],[0. 0.],flop
1,[7],[0.328125],[-3],[-0.17560564],[1980],[-0.1328125],[0.30078125],[0.],flop
7,[29 51  8 55  7 55  7],[1.359375 2.390625 0.375    2.578125 0.328125 2.578125 0.328125],[  0 -13  -7  -4  -3  -4  -3],"[ 0.         -0.76095779 -0.4097465  -0.23414086 -0.17560564 -0.23414086
 -0.17560564]",[1880   61  593   97 4336   90 3970],"[ 0.         -0.74804688 -0.08203125 -0.80664062 -0.1640625   2.01367188
 -0.04101562]","[1.359375   2.27148438 0.36523438 2.44921875 0.28515625 1.609375
 0.32617188]",[0. 0. 0. 0. 0. 0. 0.],flop
4,[29 13  7  7],[1.359375 0.609375 0.328125 0.328125],[  0 -11  -8  -4],[ 0.         -0.64388736 -0.46828172 -0.23414086],[1863   81 3697 7405],[ 0.         -0.26757812 -0.08203125 -0.02148438],[1.359375   0.54882812 0.31835938 0.328125  ],[0. 0. 0. 0.],flop
10,[29  7 51 26  7  7  7 51 26  7],"[1.359375 0.328125 2.390625 1.21875  0.328125 0.328125 0.328125 2.390625
 1.21875  0.328125]",[  0 -14 -14 -12 -11  -5 -14 -14 -12  -5],"[ 0.         -0.81949301 -0.81949301 -0.70242258 -0.64388736 -0.29267607
 -0.81949301 -0.81949301 -0.70242258 -0.29267607]",[1934 2570   25   71 6577 2125 1858   24   52 2122],"[ 0.         -0.11328125 -0.59765625 -0.57226562 -0.09179688 -0.15429688
 -0.23632812  0.82226562 -0.19140625  0.15429688]","[1.359375   0.30859375 2.31445312 1.07617188 0.31445312 0.2890625
 0.22851562 2.24609375 1.203125   0.2890625 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],flop
6,[29  5  5  7  5  7],[1.359375 0.234375 0.234375 0.328125 0.234375 0.328125],[  0 -17 -15  -8 -15  -8],[ 0.         -0.99509865 -0.87802822 -0.46828172 -0.87802822 -0.46828172],[1856 2666 2516  498 2058  495],[ 0.         -0.08007812 -0.08789062  0.02148438 -0.16796875  0.15429688],[1.359375   0.22070312 0.21679688 0.328125   0.16210938 0.2890625 ],[0. 0. 0. 0. 0. 0.],flop
9,[29  7  4  5 57  7  4  5 57],"[1.359375 0.328125 0.1875   0.234375 2.671875 0.328125 0.1875   0.234375
 2.671875]",[  0 -12  -8  -6  -4 -12  -8  -6  -4],"[ 0.         -0.70242258 -0.46828172 -0.35121129 -0.23414086 -0.70242258
 -0.46828172 -0.35121129 -0.23414086]",[1613  362  754  737   50  319  572  698   45],"[ 0.         -0.0625     -0.05273438  0.08789062  2.58789062  0.1328125
 -0.12304688  0.16796875 -0.50195312]","[1.359375   0.32226562 0.1796875  0.21679688 0.66210938 0.30078125
 0.140625   0.16210938 2.625     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],flop
2,[4 4],[0.1875 0.1875],[3 3],[0.17560564 0.17560564],[1081  982],[-0.02929688 -0.09375   ],[0.18554688 0.16210938],[0. 0.],flop
6,[29 57  6  5 57  5],[1.359375 2.671875 0.28125  0.234375 2.671875 0.234375],[ 0  4  8 11  4 11],[0.         0.23414086 0.46828172 0.64388736 0.23414086 0.64388736],[1485   43 1527 1982   43 1815],[ 0.         -2.58789062 -0.08007812 -0.06640625 -0.8359375  -0.15429688],[1.359375   0.66210938 0.26953125 0.22460938 2.5390625  0.17773438],[0. 0. 0. 0. 0. 0.],background
12,[29  6  5  7 26 28 10 14  6  7 10 14],"[1.359375 0.28125  0.234375 0.328125 1.21875  1.3125   0.46875  0.65625
 0.28125  0.328125 0.46875  0.65625 ]",[ 0  8 11 13 14 16 17 19  8 13 17 19],"[0.         0.46828172 0.64388736 0.76095779 0.81949301 0.93656344
 0.99509865 1.11216908 0.46828172 0.76095779 0.99509865 1.11216908]",[1818 2576 1028  193   60   24   49   32 1981  177   41   23],"[ 0.         -0.0625     -0.08007812 -0.07226562 -0.34375    -0.41015625
 -0.1171875  -0.24609375  0.08789062 -0.1953125   0.1328125   0.45117188]","[1.359375   0.27539062 0.22070312 0.3203125  1.16992188 1.24609375
 0.453125   0.609375   0.26757812 0.26367188 0.44921875 0.4765625 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
11,[29  6 24  6 27 19 15  6  6 19 15],"[1.359375 0.28125  1.125    0.28125  1.265625 0.890625 0.703125 0.28125
 0.28125  0.890625 0.703125]",[ 0  6  7 11 14 18 19  6 11 18 19],"[0.         0.35121129 0.4097465  0.64388736 0.81949301 1.05363387
 1.11216908 0.35121129 0.64388736 1.05363387 1.11216908]",[1787 2403   72  633   41   28   59 2015  578   23   43],"[ 0.         -0.05273438 -0.17578125 -0.12304688 -0.39648438 -0.30664062
 -0.22070312  0.11523438 -0.22070312 -0.640625   -0.484375  ]","[1.359375   0.27539062 1.11132812 0.25390625 1.203125   0.8359375
 0.66796875 0.2578125  0.17578125 0.61914062 0.50976562]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
14,[29  7  7 55  8 28  7 28 28 28 55 28 28 28],"[1.359375 0.328125 0.328125 2.578125 0.375    1.3125   0.328125 1.3125
 1.3125   1.3125   2.578125 1.3125   1.3125   1.3125  ]",[ 0  3  6  6  9 10 14 14 16 19  6 10 14 16],"[0.         0.17560564 0.35121129 0.35121129 0.52681693 0.58535215
 0.81949301 0.81949301 0.93656344 1.11216908 0.35121129 0.58535215
 0.81949301 0.93656344]",[1470 3020 3122   80 2373   93 1423  117  102   88   63   71   89   88],"[ 0.         -0.03125    -0.03125     2.09570312  0.140625   -0.65625
 -0.12304688 -0.28710938 -0.28710938 -0.328125   -1.93359375 -0.1640625
 -0.77929688 -0.77929688]","[1.359375   0.32617188 0.32617188 1.50390625 0.34765625 1.13671875
 0.3046875  1.28125    1.28125    1.27148438 1.70507812 1.30273438
 1.05664062 1.05664062]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
5,[ 7 55  7  8 55],[0.328125 2.578125 0.328125 0.375    2.578125],[ 5  7  8 11  7],[0.29267607 0.4097465  0.46828172 0.64388736 0.4097465 ],[2995   58 4516 3139   56],[ 0.         -0.88671875 -0.03125    -0.09375     2.3359375 ],[0.328125   2.421875   0.32617188 0.36328125 1.08984375],[0. 0. 0. 0. 0.],background
9,[ 8 27  9 45 48 15  8 27 48],"[0.375    1.265625 0.421875 2.109375 2.25     0.703125 0.375    1.265625
 2.25    ]",[ 6  7  8 13 13 15  6  7 13],"[0.35121129 0.4097465  0.46828172 0.76095779 0.76095779 0.87802822
 0.35121129 0.4097465  0.76095779]",[2443   36 2526   86   57   21 1896   26   50],"[ 0.046875   -0.35546875 -0.0390625   0.19726562  0.421875    0.06640625
 -0.10546875  0.08007812 -0.3515625 ]","[0.37304688 1.21484375 0.41992188 2.09960938 2.2109375  0.69921875
 0.359375   1.26367188 2.22265625]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
6,[ 9 42  8 45  9  8],[0.421875 1.96875  0.375    2.109375 0.421875 0.375   ],[ 5  6  9 10  5  9],[0.29267607 0.35121129 0.52681693 0.58535215 0.29267607 0.52681693],[3265   66  546   46 2517  506],[-0.06640625  0.0625      0.03515625  0.          0.09179688 -0.10546875],[0.41601562 1.96875    0.37304688 2.109375   0.41210938 0.359375  ],[0. 0. 0. 0. 0. 0.],background
4,[29  9 29  9],[1.359375 0.421875 1.359375 0.421875],[0 3 0 3],[0.         0.17560564 0.         0.17560564],[1103 1573  956 1266],[ 0.0859375   0.06640625 -0.3828125  -0.09179688],[1.35742188 0.41601562 1.3046875  0.41210938],[0. 0. 0. 0.],background
4,[ 1  8 10  8],[0.046875 0.375    0.46875  0.375   ],[0 1 3 1],[0.         0.05853521 0.17560564 0.05853521],[2490  631  859  547],[-0.04492188  0.0703125   0.04492188 -0.0703125 ],[0.01171875 0.36914062 0.46679688 0.36914062],[0. 0. 0. 0.],background
4,[ 8 10 12  8],[0.375   0.46875 0.5625  0.375  ],[ 0  2 -3  0],[ 0.          0.11707043 -0.17560564  0.        ],[1872 1245   49 1446],[ 0.05859375  0.07421875 -0.0703125  -0.08203125],[0.37109375 0.46289062 0.55859375 0.36523438],[0. 0. 0. 0.],background
2,[8 8],[0.375 0.375],[-4 -4],[-0.23414086 -0.23414086],[1651 1533],[-0.10546875  0.03515625],[0.359375   0.37304688],[0. 0.],flop
3,[15  8 15],[0.703125 0.375    0.703125],[-9 -5 -9],[-0.52681693 -0.29267607 -0.52681693],[  39 5253   30],[ 0.109375    0.0234375  -0.15429688],[0.6953125  0.375      0.68554688],[0. 0. 0.],flop
4,[29  8  8  8],[1.359375 0.375    0.375    0.375   ],[  0 -12 -10  -6],[ 0.         -0.70242258 -0.58535215 -0.35121129],[1343  510  967 5097],[ 0.         -0.0703125  -0.05859375 -0.0234375 ],[1.359375   0.36914062 0.37109375 0.375     ],[0. 0. 0. 0.],flop
