numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
5,[21 47  9 28 16],[0.984375 2.203125 0.421875 1.3125   0.75    ],[0 0 2 2 4],[0.         0.         0.11707043 0.11707043 0.23414086],[6718 1020 5968  484  118],[ 0.03125    -2.06640625  0.0390625   0.08203125  0.046875  ],[0.984375   0.76757812 0.41992188 1.31054688 0.74804688],[0. 0. 0. 0. 0.],background
2,[ 9 21],[0.421875 0.984375],[0 0],[0. 0.],[4771 7712],[0.06640625 0.0625    ],[0.41601562 0.98242188],[0. 0.],background
1,[21],[0.984375],[0],[0.],[9597],[0.0625],[0.98242188],[0.],background
4,[21 48  8 28],[0.984375 2.25     0.375    1.3125  ],[ 0  3 -5 -5],[ 0.          0.17560564 -0.29267607 -0.29267607],[24695   102  1794   277],[ 0.0625     -2.0390625   0.03515625  0.08203125],[0.98242188 0.95117188 0.37304688 1.31054688],[0. 0. 0. 0.],background
5,[21 49 22  8 49],[0.984375 2.296875 1.03125  0.375    2.296875],[ 0  6 -5 -3  6],[ 0.          0.35121129 -0.29267607 -0.17560564  0.35121129],[19419   126   119  1118   119],[ 0.03125     1.79492188  0.19335938  0.0703125  -1.9375    ],[0.984375   1.43359375 1.01367188 0.36914062 1.23242188],[0. 0. 0. 0. 0.],background
12,[ 1  3 21  9 21 22 26 49 32  3  9 21],"[0.046875 0.140625 0.984375 0.421875 0.984375 1.03125  1.21875  2.296875
 1.5      0.140625 0.421875 0.984375]",[ 0  0  0  2  4  6  6 11 -3  0  2  4],"[ 0.          0.          0.          0.11707043  0.23414086  0.35121129
  0.35121129  0.64388736 -0.17560564  0.          0.11707043  0.23414086]",[ 2669  2488 19673   310   332   103   136    90   125  2355   251   305],"[-0.04492188  0.04492188  0.03125     0.1328125  -0.12304688  0.2578125
  0.07617188  2.08203125  0.234375    0.1015625  -0.02734375  0.21484375]","[0.01171875 0.1328125  0.984375   0.40039062 0.9765625  0.99804688
 1.21679688 0.97070312 1.48242188 0.09765625 0.421875   0.9609375 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
10,[ 1  3 21 22 25 27  8  3 22  8],"[0.046875 0.140625 0.984375 1.03125  1.171875 1.265625 0.375    0.140625
 1.03125  0.375   ]",[0 0 0 3 4 6 8 0 3 8],"[0.         0.         0.         0.17560564 0.23414086 0.35121129
 0.46828172 0.         0.17560564 0.46828172]",[ 2673  2486 19553   166   168   109    27  2353   141    27],"[-0.04492188  0.04492188  0.03125     0.2578125  -0.07421875  0.23828125
  0.1640625   0.1015625  -0.12890625  0.03515625]","[0.01171875 0.1328125  0.984375   0.99804688 1.16992188 1.24414062
 0.33789062 0.09765625 1.0234375  0.37304688]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
6,[ 1  3 21 34 58  3],[0.046875 0.140625 0.984375 1.59375  2.71875  0.140625],[ 0  0  0  3 -3  0],[ 0.          0.          0.          0.17560564 -0.17560564  0.        ],[ 2663  2481 20026   150    43  2348],[-0.04492188  0.04492188  0.03125     0.19921875  0.25585938  0.1015625 ],[0.01171875 0.1328125  0.984375   1.58203125 2.70703125 0.09765625],[0. 0. 0. 0. 0. 0.],background
4,[ 1  3 21  3],[0.046875 0.140625 0.984375 0.140625],[0 0 0 0],[0. 0. 0. 0.],[ 2667  2478 19931  2344],[-0.04492188  0.04492188  0.03125     0.1015625 ],[0.01171875 0.1328125  0.984375   0.09765625],[0. 0. 0. 0.],background
6,[ 1  3 21 47  3 47],[0.046875 0.140625 0.984375 2.203125 0.140625 2.203125],[0 0 0 0 0 0],[0. 0. 0. 0. 0. 0.],[ 2660  2477 20178  1239  2345   899],[-0.04492188  0.04492188  0.03125     0.27539062  0.1015625  -2.06640625],[0.01171875 0.1328125  0.984375   2.18554688 0.09765625 0.76757812],[0. 0. 0. 0. 0. 0.],background
