numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
9,[ 1 12 26 55  8 12 26 55  8],"[0.046875 0.5625   1.21875  2.578125 0.375    0.5625   1.21875  2.578125
 0.375   ]",[ 0  0  0  0 -2 -1  0  0 -2],"[ 0.          0.          0.          0.         -0.11707043 -0.05853521
  0.          0.         -0.11707043]",[2754 1169 1509  848 1317 1531 1474  630  984],"[-0.04492188 -0.01757812 -0.53320312 -2.01367188  0.046875   -0.01757812
 -0.0390625   2.17578125 -0.10546875]","[0.01171875 0.5625     1.09570312 1.609375   0.37304688 0.5625
 1.21875    1.38476562 0.359375  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
10,[ 1 26 29 32 55 37  8 13 37  8],"[0.046875 1.21875  1.359375 1.5      2.578125 1.734375 0.375    0.609375
 1.734375 0.375   ]",[ 0  0  0  0  0  2 -2 -1  2 -2],"[ 0.          0.          0.          0.          0.          0.11707043
 -0.11707043 -0.05853521  0.11707043 -0.11707043]",[2740 1147  887  679  843  336 1553  953  247 1370],"[-0.04492188 -0.49609375  0.25585938 -0.1875     -2.01367188 -0.109375
  0.03515625  0.         -0.75976562 -0.09375   ]","[0.01171875 1.11328125 1.3359375  1.48828125 1.609375   1.73046875
 0.37304688 0.609375   1.56054688 0.36328125]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
7,[ 1 26 29 55 37  8 12],[0.046875 1.21875  1.359375 2.578125 1.734375 0.375    0.5625  ],[ 0  0  0  0  4 -2 -2],"[ 0.          0.          0.          0.          0.23414086 -0.11707043
 -0.11707043]",[2726 1143  993  846  677 3450 1369],"[-0.04492188 -0.15234375  0.12695312 -2.01367188 -0.0546875   0.03515625
 -0.0703125 ]","[0.01171875 1.20898438 1.35351562 1.609375   1.734375   0.37304688
 0.55859375]",[0. 0. 0. 0. 0. 0. 0.],background
6,[ 8 26 29 55 37 12],[0.375    1.21875  1.359375 2.578125 1.734375 0.5625  ],[ 0  0  0  0  5 -2],[ 0.          0.          0.          0.          0.29267607 -0.11707043],[4709 1713 1145  887  381 2742],[ 0.046875   -0.11523438  0.04296875 -2.01367188 -0.109375   -0.01757812],[0.37304688 1.21289062 1.359375   1.609375   1.73046875 0.5625    ],[0. 0. 0. 0. 0. 0.],background
7,[26 29 55  8 38 12  8],[1.21875  1.359375 2.578125 0.375    1.78125  0.5625   0.375   ],[ 0  0  0  5  6 -2 -1],"[ 0.          0.          0.          0.29267607  0.35121129 -0.11707043
 -0.05853521]",[1989 1177  885   21  647  728 5409],"[-0.11523438  0.04296875 -2.01367188  0.05859375 -0.11132812 -0.08789062
  0.0234375 ]","[1.21289062 1.359375   1.609375   0.37109375 1.77734375 0.5546875
 0.375     ]",[0. 0. 0. 0. 0. 0. 0.],background
7,[ 8 26 29 55 38 12 29],[0.375    1.21875  1.359375 2.578125 1.78125  0.5625   1.359375],[ 0  0  0  0  5 -2  0],"[ 0.          0.          0.          0.          0.29267607 -0.11707043
  0.        ]",[6074 2441  702  840  568 1132  545],"[ 0.046875   -0.0390625   0.21289062 -2.01367188 -0.11132812 -0.12304688
 -0.33984375]","[0.37304688 1.21875    1.34375    1.609375   1.77734375 0.54882812
 1.31640625]",[0. 0. 0. 0. 0. 0. 0.],background
8,[ 8 26 29 32 55 38 50 29],[0.375    1.21875  1.359375 1.5      2.578125 1.78125  2.34375  1.359375],[ 0  0  0  0  0  4 -3  0],"[ 0.          0.          0.          0.          0.          0.23414086
 -0.17560564  0.        ]",[4337 1042  744  801  866  446   43  604],"[ 0.046875    0.          0.33984375 -0.140625   -2.09570312 -0.11132812
 -1.09960938 -0.296875  ]","[0.37304688 1.21875    1.31640625 1.49414062 1.50390625 1.77734375
 2.0703125  1.32617188]",[0. 0. 0. 0. 0. 0. 0. 0.],background
7,[ 8 26 55 38  8 26 38],[0.375    1.21875  2.578125 1.78125  0.375    1.21875  1.78125 ],[0 0 0 2 0 0 2],"[0.         0.         0.         0.11707043 0.         0.
 0.11707043]",[4496 1201  883  279 3322 1025  235],"[ 0.05859375  0.0390625  -2.01367188 -0.05664062 -0.09375    -0.41992188
 -0.72460938]","[0.37109375 1.21875    1.609375   1.78125    0.36328125 1.14453125
 1.62695312]",[0. 0. 0. 0. 0. 0. 0.],background
8,[ 8 26 29 55 17 26 29 17],[0.375    1.21875  1.359375 2.578125 0.796875 1.21875  1.359375 0.796875],[0 0 0 0 3 0 0 3],"[0.         0.         0.         0.         0.17560564 0.
 0.         0.17560564]",[5246 1271  607  864   74 1182  598   61],"[ 0.046875    0.0390625   0.33984375 -2.01367188 -0.02539062 -0.41992188
 -0.25585938 -0.32421875]","[0.37304688 1.21875    1.31640625 1.609375   0.796875   1.14453125
 1.3359375  0.72851562]",[0. 0. 0. 0. 0. 0. 0. 0.],background
8,[26 29 55  8 17 29  8 17],[1.21875  1.359375 2.578125 0.375    0.796875 1.359375 0.375    0.796875],[0 0 0 1 3 0 1 3],"[0.         0.         0.         0.05853521 0.17560564 0.
 0.05853521 0.17560564]",[1575  821  865 6029  129  635 4289   98],"[ 0.          0.12695312 -2.01367188  0.05859375  0.05078125 -0.33984375
 -0.09375    -0.2734375 ]","[1.21875    1.35351562 1.609375   0.37109375 0.79492188 1.31640625
 0.36328125 0.74804688]",[0. 0. 0. 0. 0. 0. 0. 0.],background
