numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
8,[ 1  3 15 38 53  6 15  6],[0.046875 0.140625 0.703125 1.78125  2.484375 0.28125  0.703125 0.28125 ],[ 0  0  0  0  0 -2  0 -2],"[ 0.          0.          0.          0.          0.         -0.11707043
  0.         -0.11707043]",[2631 1483  650  403 1008  552  496  441],"[-0.04492188  0.03515625  0.         -1.78125     0.15625     0.203125
 -0.26367188  0.09765625]","[0.01171875 0.13671875 0.703125   0.         2.48046875 0.1953125
 0.65234375 0.26367188]",[0. 0. 0. 0. 0. 0. 0. 0.],background
9,[ 1  3 15 38 52 11  6 15  6],"[0.046875 0.140625 0.703125 1.78125  2.4375   0.515625 0.28125  0.703125
 0.28125 ]",[0 0 0 0 0 2 3 0 3],"[0.         0.         0.         0.         0.         0.11707043
 0.17560564 0.         0.17560564]",[2577 1455  646  385  937  402  650  496  472],"[-0.04492188  0.03515625  0.         -1.78125     0.15234375 -0.06445312
  0.2109375  -0.26367188  0.10546875]","[0.01171875 0.13671875 0.703125   0.         2.43359375 0.51171875
 0.18554688 0.65234375 0.26171875]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
9,[ 1  3 15 38 52 11  6 15  6],"[0.046875 0.140625 0.703125 1.78125  2.4375   0.515625 0.28125  0.703125
 0.28125 ]",[0 0 0 0 0 1 3 0 3],"[0.         0.         0.         0.         0.         0.05853521
 0.17560564 0.         0.17560564]",[2576 1454  642  403  929  453  607  485  490],"[-0.04492188  0.03515625  0.         -1.7265625   0.15234375 -0.06445312
  0.203125   -0.26367188  0.09765625]","[0.01171875 0.13671875 0.703125   0.44140625 2.43359375 0.51171875
 0.1953125  0.65234375 0.26367188]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
9,[ 1  3 15 38 52 11  7 15  7],"[0.046875 0.140625 0.703125 1.78125  2.4375   0.515625 0.328125 0.703125
 0.328125]",[0 0 0 0 0 1 2 0 2],"[0.         0.         0.         0.         0.         0.05853521
 0.11707043 0.         0.11707043]",[2573 1453  632  396  919  367  467  487  411],"[-0.04492188  0.03515625  0.         -1.78125     0.15234375 -0.06445312
  0.23632812 -0.26367188  0.11328125]","[0.01171875 0.13671875 0.703125   0.         2.43359375 0.51171875
 0.22851562 0.65234375 0.30859375]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
11,[ 1  3 15 38 52 11  7 29 15 11  7],"[0.046875 0.140625 0.703125 1.78125  2.4375   0.515625 0.328125 1.359375
 0.703125 0.515625 0.328125]",[0 0 0 0 0 1 2 5 0 1 2],"[0.         0.         0.         0.         0.         0.05853521
 0.11707043 0.29267607 0.         0.05853521 0.11707043]",[2576 1453  637  396  923  292  355   20  485  211  343],"[-0.04492188  0.03515625  0.         -1.7265625   0.15234375 -0.04882812
  0.23632812  1.01953125 -0.26367188 -0.35546875  0.11328125]","[0.01171875 0.13671875 0.703125   0.44140625 2.43359375 0.51367188
 0.22851562 0.8984375  0.65234375 0.375      0.30859375]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
10,[ 1  3 15 38 53 11  7 15 11  7],"[0.046875 0.140625 0.703125 1.78125  2.484375 0.515625 0.328125 0.703125
 0.515625 0.328125]",[0 0 0 0 0 1 2 0 1 2],"[0.         0.         0.         0.         0.         0.05853521
 0.11707043 0.         0.05853521 0.11707043]",[2578 1453  646  403  987  160  211  491  145  170],"[-0.04492188  0.03515625  0.         -1.78125     0.15625    -0.32226562
  0.21484375 -0.26367188  0.37109375  0.09179688]","[0.01171875 0.13671875 0.703125   0.         2.48046875 0.40234375
 0.24804688 0.65234375 0.359375   0.31445312]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
8,[ 1  3 15 38 52 11 15 11],[0.046875 0.140625 0.703125 1.78125  2.4375   0.515625 0.703125 0.515625],[0 0 0 0 0 1 0 1],"[0.         0.         0.         0.         0.         0.05853521
 0.         0.05853521]",[2574 1451  648  396  930  215  493  203],"[-0.04492188  0.03515625  0.         -1.7265625   0.15234375 -0.03320312
 -0.26367188 -0.38671875]","[0.01171875 0.13671875 0.703125   0.44140625 2.43359375 0.515625
 0.65234375 0.34179688]",[0. 0. 0. 0. 0. 0. 0. 0.],background
7,[ 1  3 15 38 52  5 15],[0.046875 0.140625 0.703125 1.78125  2.4375   0.234375 0.703125],[ 0  0  0  0  0 -5  0],"[ 0.          0.          0.          0.          0.         -0.29267607
  0.        ]",[2575 1451  656  397  922   28  485],"[-0.04492188  0.03515625  0.         -1.7265625   0.15234375 -0.02929688
 -0.26367188]","[0.01171875 0.13671875 0.703125   0.44140625 2.43359375 0.23242188
 0.65234375]",[0. 0. 0. 0. 0. 0. 0.],background
8,[ 1  3 15 38 52  5 56 15],[0.046875 0.140625 0.703125 1.78125  2.4375   0.234375 2.625    0.703125],[ 0  0  0  0  0 14 -3  0],"[ 0.          0.          0.          0.          0.          0.81949301
 -0.17560564  0.        ]",[2577 1454  647  395  925   46   22  490],"[-0.04492188  0.03515625  0.         -1.78125     0.15234375 -0.02148438
  0.24609375 -0.26367188]","[0.01171875 0.13671875 0.703125   0.         2.43359375 0.23242188
 2.61328125 0.65234375]",[0. 0. 0. 0. 0. 0. 0. 0.],background
11,[ 1  3 15 38 53  6 16  5 52 15  6],"[0.046875 0.140625 0.703125 1.78125  2.484375 0.28125  0.75     0.234375
 2.4375   0.703125 0.28125 ]",[ 0  0  0  0  0 11 -5 -4 -3  0 11],"[ 0.          0.          0.          0.          0.          0.64388736
 -0.29267607 -0.23414086 -0.17560564  0.          0.64388736]",[2577 1451  641  398  969  437   92  225   50  488  383],"[-0.04492188  0.03515625  0.         -1.7265625   0.15625    -0.05273438
  0.          0.03710938  0.         -0.26367188  0.11523438]","[0.01171875 0.13671875 0.703125   0.44140625 2.48046875 0.27539062
 0.75       0.23242188 2.4375     0.65234375 0.2578125 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
12,[ 1 15 38 53 56  7  7  5 15 56  7  5],"[0.046875 0.703125 1.78125  2.484375 2.625    0.328125 0.328125 0.234375
 0.703125 2.625    0.328125 0.234375]",[0 0 0 0 0 1 3 5 0 0 1 5],"[0.         0.         0.         0.         0.         0.05853521
 0.17560564 0.29267607 0.         0.         0.05853521 0.29267607]",[2569  651  392  950  829 1399 1517 2001  490  632 1240 1503],"[-0.04492188  0.         -1.7265625   0.15625     0.328125   -0.05078125
 -0.02148438  0.         -0.26367188 -0.65625    -0.17382812 -0.09570312]","[0.01171875 0.703125   0.44140625 2.48046875 2.60546875 0.32421875
 0.328125   0.234375   0.65234375 2.54101562 0.27734375 0.21484375]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
14,[ 1 15 38 53 55  7  7 11  5 15  7  7 11  5],"[0.046875 0.703125 1.78125  2.484375 2.578125 0.328125 0.328125 0.515625
 0.234375 0.703125 0.328125 0.328125 0.515625 0.234375]",[0 0 0 0 0 2 5 5 7 0 2 5 5 7],"[0.         0.         0.         0.         0.         0.11707043
 0.29267607 0.29267607 0.4097465  0.         0.11707043 0.29267607
 0.29267607 0.4097465 ]",[2570  640  399  715  579 3879 1640   60 1618  489 2867 1529   52 1228],"[-0.04492188  0.         -1.7265625   0.078125   -0.40234375 -0.1328125
 -0.07226562 -0.20898438  0.015625   -0.26367188 -0.00976562 -0.1953125
  0.11328125 -0.08007812]","[0.01171875 0.703125   0.44140625 2.484375   2.546875   0.30078125
 0.3203125  0.47070312 0.234375   0.65234375 0.328125   0.26367188
 0.50390625 0.22070312]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
10,[ 1 15 38  7  8  6 15  7  8  6],"[0.046875 0.703125 1.78125  0.328125 0.375    0.28125  0.703125 0.328125
 0.375    0.28125 ]",[0 0 0 2 5 6 0 2 5 6],"[0.         0.         0.         0.11707043 0.29267607 0.35121129
 0.         0.11707043 0.29267607 0.35121129]",[2564  623  393 3521 1059 1006  496 3071  783  927],"[-0.04492188  0.         -1.78125    -0.02148438 -0.0703125  -0.12304688
 -0.26367188 -0.14453125 -0.2109375   0.140625  ]","[0.01171875 0.703125   0.         0.328125   0.36914062 0.25390625
 0.65234375 0.29492188 0.31054688 0.24414062]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
11,[ 1 15 38  7 12  6 11 15  7 12  6],"[0.046875 0.703125 1.78125  0.328125 0.5625   0.28125  0.515625 0.703125
 0.328125 0.5625   0.28125 ]",[ 0  0  0  2  5  6 -3  0  2  5  6],"[ 0.          0.          0.          0.11707043  0.29267607  0.35121129
 -0.17560564  0.          0.11707043  0.29267607  0.35121129]",[2566  645  397 1715  133 1021  183  474 1422   95  847],"[-0.04492188  0.         -1.7265625  -0.11328125 -0.01757812 -0.00976562
 -0.09765625 -0.26367188  0.03125    -0.2109375  -0.12304688]","[0.01171875 0.703125   0.44140625 0.30859375 0.5625     0.28125
 0.50585938 0.65234375 0.32617188 0.52148438 0.25390625]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
