numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
5,[ 1  3 43 18 22],[0.046875 0.140625 2.015625 0.84375  1.03125 ],[ 0  0  0 -2 -2],[ 0.          0.          0.         -0.11707043 -0.11707043],[2965 2337 3675 2070  949],[-0.04492188  0.0390625   0.12695312  0.15820312  0.06445312],[0.01171875 0.13476562 2.01171875 0.828125   1.02929688],[0. 0. 0. 0. 0.],background
6,[ 1  3 27 43  8 27],[0.046875 0.140625 1.265625 2.015625 0.375    1.265625],[0 0 0 0 2 0],[0.         0.         0.         0.         0.11707043 0.        ],[2886 2268 1017 4170  820  767],[-0.04492188  0.0390625   0.23828125  0.0625     -0.31640625 -0.23828125],[0.01171875 0.13476562 1.24414062 2.015625   0.20117188 1.24414062],[0. 0. 0. 0. 0. 0.],background
6,[ 1  3  9 44  9 44],[0.046875 0.140625 0.421875 2.0625   0.421875 2.0625  ],[ 0  0  2 -4  2 -4],[ 0.          0.          0.11707043 -0.23414086  0.11707043 -0.23414086],[2871 2257  564   27  491   24],[-0.04492188  0.0390625  -0.01367188 -0.32226562 -0.171875    0.515625  ],[0.01171875 0.13476562 0.421875   2.03710938 0.38476562 1.99804688],[0. 0. 0. 0. 0. 0.],background
5,[ 1  3  9 47 47],[0.046875 0.140625 0.421875 2.203125 2.203125],[0 0 3 3 3],[0.         0.         0.17560564 0.17560564 0.17560564],[2869 2255  434   50   35],[-0.04492188  0.0390625  -0.06640625 -0.7578125   0.20703125],[0.01171875 0.13476562 0.41601562 2.06835938 2.19335938],[0. 0. 0. 0. 0.],background
7,[ 1  3 21 10 13 44 10],[0.046875 0.140625 0.984375 0.46875  0.609375 2.0625   0.46875 ],[  0   0   0   3 -10  -4   3],"[ 0.          0.          0.          0.17560564 -0.58535215 -0.23414086
  0.17560564]",[2872 2256 1471  292   66   48  236],"[-0.04492188  0.0390625   0.12304688 -0.08789062  0.11523438 -0.45117188
  0.20507812]","[0.01171875 0.13476562 0.9765625  0.4609375  0.59960938 2.01367188
 0.421875  ]",[0. 0. 0. 0. 0. 0. 0.],background
7,[ 1  3 21  8 11 12 12],[0.046875 0.140625 0.984375 0.375    0.515625 0.5625   0.5625  ],[  0   0   0   2   3 -10 -10],"[ 0.          0.          0.          0.11707043  0.17560564 -0.58535215
 -0.58535215]",[2871 2256 1484  536  313   38   38],"[-0.04492188  0.0390625   0.12304688 -0.1171875   0.06445312  0.15820312
 -0.05273438]","[0.01171875 0.13476562 0.9765625  0.35546875 0.51171875 0.5390625
 0.56054688]",[0. 0. 0. 0. 0. 0. 0.],background
7,[ 1  3  9 11 12 43  9],[0.046875 0.140625 0.421875 0.515625 0.5625   2.015625 0.421875],[  0   0   2   3 -10  -4   2],"[ 0.          0.          0.11707043  0.17560564 -0.58535215 -0.23414086
  0.11707043]",[2866 2254  193  216   51   33  138],"[-0.04492188  0.0390625  -0.14453125  0.06445312  0.05273438 -0.25195312
  0.01367188]","[0.01171875 0.13476562 0.39648438 0.51171875 0.56054688 2.
 0.421875  ]",[0. 0. 0. 0. 0. 0. 0.],background
8,[ 1  3 21 10 47 10 47 10],[0.046875 0.140625 0.984375 0.46875  2.203125 0.46875  2.203125 0.46875 ],[  0   0   0   3   4 -11   4 -11],"[ 0.          0.          0.          0.17560564  0.23414086 -0.64388736
  0.23414086 -0.64388736]",[2868 2254 1465  113   34   35   33   25],"[-0.04492188  0.0390625   0.12304688 -0.3515625  -0.68945312  0.08789062
  0.13867188  0.26367188]","[0.01171875 0.13476562 0.9765625  0.31054688 2.09375    0.4609375
 2.19921875 0.38671875]",[0. 0. 0. 0. 0. 0. 0. 0.],background
5,[ 1  3  8 48  9],[0.046875 0.140625 0.375    2.25     0.421875],[  0   0   2   3 -11],[ 0.          0.          0.11707043  0.17560564 -0.64388736],[2872 2255  192   55   56],[-0.04492188  0.0390625   0.0234375  -0.6328125   0.2109375 ],[0.01171875 0.13476562 0.375      2.16015625 0.36523438],[0. 0. 0. 0. 0.],background
12,[ 1  3 21  9 42  8 39 13 41 42  8 41],"[0.046875 0.140625 0.984375 0.421875 1.96875  0.375    1.828125 0.609375
 1.921875 1.96875  0.375    1.921875]",[  0   0   0   2 -22 -14 -11  -8  -5 -22 -14  -5],"[ 0.          0.          0.          0.11707043 -1.28777473 -0.81949301
 -0.64388736 -0.46828172 -0.29267607 -1.28777473 -0.81949301 -0.29267607]",[2867 2251 1465  175   14   29   47   48   94   11   28   69],"[-0.04492188  0.0390625   0.12304688  0.0390625   0.5546875   0.1640625
  1.54296875  0.09570312 -0.06054688 -0.18554688  0.01171875 -0.78125   ]","[0.01171875 0.13476562 0.9765625  0.41992188 1.88867188 0.33789062
 0.98046875 0.6015625  1.921875   1.9609375  0.375      1.75585938]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
