numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
3,[ 1 29 54],[0.046875 1.359375 2.53125 ],[0 0 0],[0. 0. 0.],[2574 1871 1390],[-0.04492188  0.          0.        ],[0.01171875 1.359375   2.53125   ],[0. 0. 0.],background
3,[ 1 29 54],[0.046875 1.359375 2.53125 ],[0 0 0],[0. 0. 0.],[2565 1819 1368],[-0.04492188  0.04296875  0.        ],[0.01171875 1.359375   2.53125   ],[0. 0. 0.],background
3,[ 1 29 54],[0.046875 1.359375 2.53125 ],[0 0 0],[0. 0. 0.],[2552 1715 1386],[-0.04492188  0.04296875  0.        ],[0.01171875 1.359375   2.53125   ],[0. 0. 0.],background
4,[ 1 29 54  5],[0.046875 1.359375 2.53125  0.234375],[0 0 0 5],[0.         0.         0.         0.29267607],[2540 1582 1453  145],[-0.04492188  0.04296875  0.         -0.08789062],[0.01171875 1.359375   2.53125    0.21679688],[0. 0. 0. 0.],background
3,[29 55  5],[1.359375 2.578125 0.234375],[0 0 3],[0.         0.         0.17560564],[1609 1393  325],[ 0.04296875  0.         -0.08007812],[1.359375   2.578125   0.22070312],[0. 0. 0.],background
4,[ 1 29 55  5],[0.046875 1.359375 2.578125 0.234375],[0 0 0 2],[0.         0.         0.         0.11707043],[2535 1646 1448  495],[-0.04492188  0.04296875  0.         -0.09570312],[0.01171875 1.359375   2.578125   0.21484375],[0. 0. 0. 0.],background
2,[29 55],[1.359375 2.578125],[0 0],[0. 0.],[1633 1437],[0.04296875 0.        ],[1.359375 2.578125],[0. 0.],background
2,[29 55],[1.359375 2.578125],[0 0],[0. 0.],[1611 1517],[0.04296875 0.        ],[1.359375 2.578125],[0. 0.],background
3,[ 1 29 54],[0.046875 1.359375 2.53125 ],[0 0 0],[0. 0. 0.],[2525 1714 1534],[-0.04492188  0.04296875  0.        ],[0.01171875 1.359375   2.53125   ],[0. 0. 0.],background
3,[ 1 29 55],[0.046875 1.359375 2.578125],[0 0 0],[0. 0. 0.],[2527 1837 1517],[-0.04492188  0.          0.        ],[0.01171875 1.359375   2.578125  ],[0. 0. 0.],background
3,[ 1 29 55],[0.046875 1.359375 2.578125],[0 0 0],[0. 0. 0.],[2519 1921 1534],[-0.04492188  0.          0.        ],[0.01171875 1.359375   2.578125  ],[0. 0. 0.],background
3,[ 1 29 54],[0.046875 1.359375 2.53125 ],[0 0 0],[0. 0. 0.],[2513 1876 1511],[-0.04492188  0.          0.        ],[0.01171875 1.359375   2.53125   ],[0. 0. 0.],background
2,[29 54],[1.359375 2.53125 ],[0 0],[0. 0.],[1882 1536],[0. 0.],[1.359375 2.53125 ],[0. 0.],background
3,[ 1 29 55],[0.046875 1.359375 2.578125],[0 0 0],[0. 0. 0.],[2513 1800 1547],[-0.04492188  0.          0.        ],[0.01171875 1.359375   2.578125  ],[0. 0. 0.],background
