numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
5,[ 1 31  5 31  5],[0.046875 1.453125 0.234375 1.453125 0.234375],[ 0  0 -1  0 -1],[ 0.          0.         -0.05853521  0.         -0.05853521],[2784  910 4939  904 3841],[-0.04492188  0.13671875 -0.15429688 -0.36328125 -0.06640625],[0.01171875 1.44726562 0.17773438 1.40625    0.22460938],[0. 0. 0. 0. 0.],background
5,[ 1  5 31  5 31],[0.046875 0.234375 1.453125 0.234375 1.453125],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2770 6791  941 5949  768],[-0.04492188 -0.125      -0.31835938 -0.02929688  0.18164062],[0.01171875 0.19921875 1.41796875 0.23242188 1.44140625],[0. 0. 0. 0. 0.],background
5,[ 1  4 31  4 31],[0.046875 0.1875   1.453125 0.1875   1.453125],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2765 8030  914 5873  824],[-0.04492188 -0.08203125 -0.36328125 -0.01171875  0.13671875],[0.01171875 0.16796875 1.40625    0.1875     1.44726562],[0. 0. 0. 0. 0.],background
4,[ 1  4 30  4],[0.046875 0.1875   1.40625  0.1875  ],[0 0 0 0],[0. 0. 0. 0.],[2754 8328  941 7401],[-0.04492188 -0.03515625  0.04492188 -0.10546875],[0.01171875 0.18359375 1.40625    0.15429688],[0. 0. 0. 0.],background
4,[ 1  4 30  4],[0.046875 0.1875   1.40625  0.1875  ],[0 0 0 0],[0. 0. 0. 0.],[2753 7653 1014 7064],[-0.04492188 -0.11132812  0.04492188 -0.03515625],[0.01171875 0.15039062 1.40625    0.18359375],[0. 0. 0. 0.],background
3,[ 1 30  5],[0.046875 1.40625  0.234375],[0 0 1],[0.         0.         0.05853521],[2742  998 6470],[-0.04492188  0.         -0.10351562],[0.01171875 1.40625    0.2109375 ],[0. 0. 0.],background
5,[ 1 30 32  5 32],[0.046875 1.40625  1.5      0.234375 1.5     ],[0 0 0 1 0],[0.         0.         0.         0.05853521 0.        ],[2744 1025  641 8762  637],[-0.04492188  0.          0.234375   -0.09570312 -0.328125  ],[0.01171875 1.40625    1.48242188 0.21484375 1.46289062],[0. 0. 0. 0. 0.],background
4,[ 1  4 30  4],[0.046875 0.1875   1.40625  0.1875  ],[0 0 0 0],[0. 0. 0. 0.],[2728 5779  902 4369],[-0.04492188 -0.08789062 -0.04492188 -0.01757812],[0.01171875 0.16601562 1.40625    0.1875    ],[0. 0. 0. 0.],background
5,[ 1  4 32  4 32],[0.046875 0.1875   1.5      0.1875   1.5     ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2734 5508  704 4955  686],[-0.04492188 -0.09375     0.1875     -0.0234375  -0.328125  ],[0.01171875 0.16210938 1.48828125 0.18554688 1.46289062],[0. 0. 0. 0. 0.],background
5,[ 1  4 32  4 32],[0.046875 0.1875   1.5      0.1875   1.5     ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2732 5346  708 5307  688],[-0.04492188 -0.09960938 -0.328125   -0.02929688  0.1875    ],[0.01171875 0.15820312 1.46289062 0.18554688 1.48828125],[0. 0. 0. 0. 0.],background
