numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
5,[ 1 26 50 14 26],[0.046875 1.21875  2.34375  0.65625  1.21875 ],[0 0 0 2 0],[0.         0.         0.         0.11707043 0.        ],[ 2874 10895  1696   457 10234],[-0.04492188  0.          0.22070312 -0.08203125 -0.45703125],[0.01171875 1.21875    2.33398438 0.65039062 1.13085938],[0. 0. 0. 0. 0.],background
5,[ 1 26 50 14 26],[0.046875 1.21875  2.34375  0.65625  1.21875 ],[0 0 0 2 0],[0.         0.         0.         0.11707043 0.        ],[ 2865 11803  1547   612 11403],[-0.04492188  0.          0.22070312  0.20507812 -0.45703125],[0.01171875 1.21875    2.33398438 0.62304688 1.13085938],[0. 0. 0. 0. 0.],background
4,[ 1 26 50 26],[0.046875 1.21875  2.34375  1.21875 ],[0 0 0 0],[0. 0. 0. 0.],[ 2852 12184  1551 12013],[-0.04492188  0.          0.22070312 -0.45703125],[0.01171875 1.21875    2.33398438 1.13085938],[0. 0. 0. 0.],background
4,[ 1 26 50 26],[0.046875 1.21875  2.34375  1.21875 ],[0 0 0 0],[0. 0. 0. 0.],[ 2843 11954  1705 11684],[-0.04492188  0.          0.22070312 -0.45703125],[0.01171875 1.21875    2.33398438 1.13085938],[0. 0. 0. 0.],background
4,[ 1 26 50 26],[0.046875 1.21875  2.34375  1.21875 ],[0 0 0 0],[0. 0. 0. 0.],[ 2836 11572  1738 11278],[-0.04492188  0.          0.22070312 -0.45703125],[0.01171875 1.21875    2.33398438 1.13085938],[0. 0. 0. 0.],background
4,[ 1 26 50 26],[0.046875 1.21875  2.34375  1.21875 ],[0 0 0 0],[0. 0. 0. 0.],[ 2831 10009  1745  9788],[-0.04492188  0.0390625   0.22070312 -0.45703125],[0.01171875 1.21875    2.33398438 1.13085938],[0. 0. 0. 0.],background
6,[ 1 26 50  6 26  6],[0.046875 1.21875  2.34375  0.28125  1.21875  0.28125 ],[ 0  0  0 -2  0 -2],[ 0.          0.          0.         -0.11707043  0.         -0.11707043],[2833 8651 1714  225 8423  213],[-0.04492188  0.0390625   0.14648438 -0.08789062 -0.41992188  0.15820312],[0.01171875 1.21875    2.33984375 0.26757812 1.14453125 0.23242188],[0. 0. 0. 0. 0. 0.],background
5,[ 1 26 50  6 26],[0.046875 1.21875  2.34375  0.28125  1.21875 ],[ 0  0  0 -2  0],[ 0.          0.          0.         -0.11707043  0.        ],[2824 6784 1652  486 6782],[-0.04492188 -0.41992188  0.22070312  0.00976562  0.0390625 ],[0.01171875 1.14453125 2.33398438 0.28125    1.21875   ],[0. 0. 0. 0. 0.],background
7,[ 1 26 29 50  6 26  6],[0.046875 1.21875  1.359375 2.34375  0.28125  1.21875  0.28125 ],[ 0  0  0  0 -1  0 -1],"[ 0.          0.          0.          0.         -0.05853521  0.
 -0.05853521]",[2827 3637 2502 1384 1033 2640  927],"[-0.04492188 -0.41992188 -0.0859375   0.22070312  0.11523438  0.0390625
 -0.04492188]","[0.01171875 1.14453125 1.35742188 2.33398438 0.2578125  1.21875
 0.27734375]",[0. 0. 0. 0. 0. 0. 0.],background
6,[ 1 26 29 50  6  6],[0.046875 1.21875  1.359375 2.34375  0.28125  0.28125 ],[ 0  0  0  0 -1 -1],[ 0.          0.          0.          0.         -0.05853521 -0.05853521],[2814 2703 2064 1226 1550 1457],[-0.04492188 -0.45703125 -0.0859375   0.22070312 -0.140625    0.11523438],[0.01171875 1.13085938 1.35742188 2.33398438 0.24414062 0.2578125 ],[0. 0. 0. 0. 0. 0.],background
