numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
2,[19 39],[0.890625 1.828125],[0 0],[0. 0.],[ 548 7436],[-0.08398438  0.05664062],[0.88671875 1.828125  ],[0. 0.],background
2,[19 39],[0.890625 1.828125],[0 0],[0. 0.],[ 892 9206],[-0.11132812  0.05664062],[0.8828125 1.828125 ],[0. 0.],background
2,[19 39],[0.890625 1.828125],[0 0],[0. 0.],[ 881 9203],[-0.11132812  0.05664062],[0.8828125 1.828125 ],[0. 0.],background
2,[19 39],[0.890625 1.828125],[0 0],[0. 0.],[ 899 9203],[-0.11132812  0.05664062],[0.8828125 1.828125 ],[0. 0.],background
2,[19 39],[0.890625 1.828125],[0 0],[0. 0.],[ 898 9201],[-0.11132812  0.05664062],[0.8828125 1.828125 ],[0. 0.],background
2,[19 39],[0.890625 1.828125],[0 0],[0. 0.],[ 895 9209],[-0.11132812  0.05664062],[0.8828125 1.828125 ],[0. 0.],background
2,[19 39],[0.890625 1.828125],[0 0],[0. 0.],[ 906 9201],[-0.11132812  0.05664062],[0.8828125 1.828125 ],[0. 0.],background
2,[19 39],[0.890625 1.828125],[0 0],[0. 0.],[ 896 9215],[-0.11132812  0.05664062],[0.8828125 1.828125 ],[0. 0.],background
2,[19 39],[0.890625 1.828125],[0 0],[0. 0.],[ 808 9216],[-0.11132812  0.05664062],[0.8828125 1.828125 ],[0. 0.],background
3,[19 39 19],[0.890625 1.828125 0.890625],[0 0 0],[0. 0. 0.],[ 694 9212  596],[-0.11132812  0.05664062  0.1953125 ],[0.8828125  1.828125   0.86914062],[0. 0. 0.],background
3,[19 39 19],[0.890625 1.828125 0.890625],[0 0 0],[0. 0. 0.],[ 684 9210  589],[-0.11132812  0.05664062  0.1953125 ],[0.8828125  1.828125   0.86914062],[0. 0. 0.],background
3,[19 39 19],[0.890625 1.828125 0.890625],[0 0 0],[0. 0. 0.],[ 673 9211  586],[-0.11132812  0.05664062  0.1953125 ],[0.8828125  1.828125   0.86914062],[0. 0. 0.],background
