numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
2,[8 8],[0.375 0.375],[-1 -1],[-0.05853521 -0.05853521],[1348 1103],[-0.08203125 -0.1875    ],[0.36523438 0.32421875],[0. 0.],background
3,[ 8 30 30],[0.375   1.40625 1.40625],[0 0 0],[0. 0. 0.],[2010 1034  834],[-0.08203125 -0.484375    0.        ],[0.36523438 1.3203125  1.40625   ],[0. 0. 0.],background
4,[30  8 30  8],[1.40625 0.375   1.40625 0.375  ],[0 1 0 1],[0.         0.05853521 0.         0.05853521],[1059 2349  884 2068],[-0.484375    0.15234375  0.          0.        ],[1.3203125  0.34179688 1.40625    0.375     ],[0. 0. 0. 0.],background
4,[30 21 14 30],[1.40625  0.984375 0.65625  1.40625 ],[ 0  3 -1  0],[ 0.          0.17560564 -0.05853521  0.        ],[1016   94 1961 1011],[-0.484375    0.12304688  0.0625      0.        ],[1.3203125  0.9765625  0.65429688 1.40625   ],[0. 0. 0. 0.],background
3,[30 14 30],[1.40625 0.65625 1.40625],[ 0 -1  0],[ 0.         -0.05853521  0.        ],[1092 2202 1035],[-0.484375    0.08203125  0.        ],[1.3203125  0.65039062 1.40625   ],[0. 0. 0.],background
5,[30 44 14 30 44],[1.40625 2.0625  0.65625 1.40625 2.0625 ],[ 0  3 -1  0  3],[ 0.          0.17560564 -0.05853521  0.          0.17560564],[1093   81 2126 1089   59],[-0.484375   -0.32226562  0.0625      0.         -1.09570312],[1.3203125  2.03710938 0.65429688 1.40625    1.74804688],[0. 0. 0. 0. 0.],background
4,[ 1  3 29 29],[0.046875 0.140625 1.359375 1.359375],[0 0 0 0],[0. 0. 0. 0.],[2695 2749 1100  905],[-0.04492188  0.0390625   0.         -0.46679688],[0.01171875 0.13476562 1.359375   1.27734375],[0. 0. 0. 0.],background
4,[ 1  3 29 29],[0.046875 0.140625 1.359375 1.359375],[0 0 0 0],[0. 0. 0. 0.],[2704 2750 1320  967],[-0.04492188  0.0390625   0.         -0.46679688],[0.01171875 0.13476562 1.359375   1.27734375],[0. 0. 0. 0.],background
5,[ 1 29 14 29 14],[0.046875 1.359375 0.65625  1.359375 0.65625 ],[ 0  0 -1  0 -1],[ 0.          0.         -0.05853521  0.         -0.05853521],[2692 2067 1593 1478 1240],[-0.04492188  0.04296875  0.         -0.46679688 -0.20507812],[0.01171875 1.359375   0.65625    1.27734375 0.62304688],[0. 0. 0. 0. 0.],background
2,[ 1 29],[0.046875 1.359375],[0 0],[0. 0.],[2693 2334],[-0.04492188  0.04296875],[0.01171875 1.359375  ],[0. 0.],background
3,[ 1 29 29],[0.046875 1.359375 1.359375],[0 0 0],[0. 0. 0.],[2691 2642 1879],[-0.04492188  0.04296875 -0.46679688],[0.01171875 1.359375   1.27734375],[0. 0. 0.],background
5,[ 1  3 29  6 29],[0.046875 0.140625 1.359375 0.28125  1.359375],[ 0  0  0 -1  0],[ 0.          0.          0.         -0.05853521  0.        ],[2687 2736 2837 1899 2099],[-0.04492188  0.0390625   0.          0.01757812 -0.50976562],[0.01171875 0.13476562 1.359375   0.28125    1.25976562],[0. 0. 0. 0. 0.],background
3,[ 1 29 29],[0.046875 1.359375 1.359375],[0 0 0],[0. 0. 0.],[2684 2992 2185],[-0.04492188  0.         -0.50976562],[0.01171875 1.359375   1.25976562],[0. 0. 0.],background
3,[ 1 29 29],[0.046875 1.359375 1.359375],[0 0 0],[0. 0. 0.],[2679 2987 2227],[-0.04492188  0.         -0.50976562],[0.01171875 1.359375   1.25976562],[0. 0. 0.],background
3,[ 1 29 29],[0.046875 1.359375 1.359375],[0 0 0],[0. 0. 0.],[2675 3057 2247],[-0.04492188  0.         -0.50976562],[0.01171875 1.359375   1.25976562],[0. 0. 0.],background
1,[29],[1.359375],[0],[0.],[3064],[0.],[1.359375],[0.],background
4,[ 1  3 29 29],[0.046875 0.140625 1.359375 1.359375],[0 0 0 0],[0. 0. 0. 0.],[2673 2731 3061 2178],[-0.04492188  0.0390625   0.         -0.50976562],[0.01171875 0.13476562 1.359375   1.25976562],[0. 0. 0. 0.],background
3,[ 1 29 29],[0.046875 1.359375 1.359375],[0 0 0],[0. 0. 0.],[2675 3011 2194],[-0.04492188  0.         -0.50976562],[0.01171875 1.359375   1.25976562],[0. 0. 0.],background
4,[ 1  3 29 29],[0.046875 0.140625 1.359375 1.359375],[0 0 0 0],[0. 0. 0. 0.],[2670 2728 2960 2124],[-0.04492188  0.0390625   0.         -0.50976562],[0.01171875 0.13476562 1.359375   1.25976562],[0. 0. 0. 0.],background
3,[ 1 29 29],[0.046875 1.359375 1.359375],[0 0 0],[0. 0. 0.],[2675 3006 2167],[-0.04492188  0.         -0.50976562],[0.01171875 1.359375   1.25976562],[0. 0. 0.],background
2,[29 29],[1.359375 1.359375],[0 0],[0. 0.],[3032 2209],[ 0.         -0.50976562],[1.359375   1.25976562],[0. 0.],background
2,[29 29],[1.359375 1.359375],[0 0],[0. 0.],[2993 2167],[ 0.         -0.50976562],[1.359375   1.25976562],[0. 0.],background
3,[ 1 29 29],[0.046875 1.359375 1.359375],[0 0 0],[0. 0. 0.],[2666 3029 2163],[-0.04492188  0.         -0.50976562],[0.01171875 1.359375   1.25976562],[0. 0. 0.],background
1,[29],[1.359375],[0],[0.],[3031],[0.],[1.359375],[0.],background
2,[29 29],[1.359375 1.359375],[0 0],[0. 0.],[2903 2104],[ 0.         -0.50976562],[1.359375   1.25976562],[0. 0.],background
