numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
6,[ 1 15 34 44 48 19],[0.046875 0.703125 1.59375  2.0625   2.25     0.890625],[0 0 0 0 0 1],[0.         0.         0.         0.         0.         0.05853521],[2804  241  371 2062 1518   52],[-0.04492188 -0.1328125   0.05078125  0.19335938  0.2109375   0.13867188],[0.01171875 0.69140625 1.59375    2.05273438 2.24023438 0.87890625],[0. 0. 0. 0. 0. 0.],background
4,[ 1 15 44 48],[0.046875 0.703125 2.0625   2.25    ],[0 0 0 0],[0. 0. 0. 0.],[2732  234 2024 1464],[-0.04492188 -0.15429688  0.19335938  0.2109375 ],[0.01171875 0.68554688 2.05273438 2.24023438],[0. 0. 0. 0.],background
5,[ 1 15 19 44 48],[0.046875 0.703125 0.890625 2.0625   2.25    ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2732  207   60 2028 1459],[-0.04492188 -0.109375    0.02734375  0.19335938  0.2109375 ],[0.01171875 0.6953125  0.890625   2.05273438 2.24023438],[0. 0. 0. 0. 0.],background
4,[ 1 15 44 48],[0.046875 0.703125 2.0625   2.25    ],[0 0 0 0],[0. 0. 0. 0.],[2724  245 2027 1462],[-0.04492188 -0.02148438  0.19335938  0.2109375 ],[0.01171875 0.703125   2.05273438 2.24023438],[0. 0. 0. 0.],background
5,[ 1 15 44 48 12],[0.046875 0.703125 2.0625   2.25     0.5625  ],[ 0  0  0  0 -4],[ 0.          0.          0.          0.         -0.23414086],[2732  239 2028 1457   38],[-0.04492188 -0.02148438  0.19335938  0.2109375   0.0703125 ],[0.01171875 0.703125   2.05273438 2.24023438 0.55859375],[0. 0. 0. 0. 0.],background
5,[ 1 15 44 48 11],[0.046875 0.703125 2.0625   2.25     0.515625],[ 0  0  0  0 -7],[ 0.         0.         0.         0.        -0.4097465],[2727  261 2028 1455   20],[-0.04492188  0.          0.19335938  0.2109375   0.08007812],[0.01171875 0.703125   2.05273438 2.24023438 0.50976562],[0. 0. 0. 0. 0.],background
5,[ 1 15 34 44 48],[0.046875 0.703125 1.59375  2.0625   2.25    ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2729  298  356 2033 1462],[-0.04492188  0.02148438  0.          0.19335938  0.2109375 ],[0.01171875 0.703125   1.59375    2.05273438 2.24023438],[0. 0. 0. 0. 0.],background
6,[ 1 15 34 44 48 10],[0.046875 0.703125 1.59375  2.0625   2.25     0.46875 ],[  0   0   0   0   0 -10],[ 0.          0.          0.          0.          0.         -0.58535215],[2732  297  356 2033 1461   26],[-0.04492188  0.02148438  0.05078125  0.19335938  0.2109375   0.05859375],[0.01171875 0.703125   1.59375    2.05273438 2.24023438 0.46484375],[0. 0. 0. 0. 0. 0.],background
5,[ 1 15 34 44 48],[0.046875 0.703125 1.59375  2.0625   2.25    ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2726  314  356 2028 1461],[-0.04492188  0.02148438  0.          0.19335938  0.2109375 ],[0.01171875 0.703125   1.59375    2.05273438 2.24023438],[0. 0. 0. 0. 0.],background
4,[ 1 15 44 48],[0.046875 0.703125 2.0625   2.25    ],[0 0 0 0],[0. 0. 0. 0.],[2727  295 2033 1467],[-0.04492188  0.02148438  0.19335938  0.2109375 ],[0.01171875 0.703125   2.05273438 2.24023438],[0. 0. 0. 0.],background
5,[ 1 15 34 44 48],[0.046875 0.703125 1.59375  2.0625   2.25    ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2728  281  355 2034 1472],[-0.04492188  0.02148438  0.05078125  0.19335938  0.2109375 ],[0.01171875 0.703125   1.59375    2.05273438 2.24023438],[0. 0. 0. 0. 0.],background
7,[ 1 15 19 34 44 48 19],[0.046875 0.703125 0.890625 1.59375  2.0625   2.25     0.890625],[0 0 0 0 0 0 0],[0. 0. 0. 0. 0. 0. 0.],[2721  264   76  361 2038 1475   58],"[-0.04492188  0.02148438  0.13867188  0.05078125  0.19335938  0.2109375
 -0.1953125 ]","[0.01171875 0.703125   0.87890625 1.59375    2.05273438 2.24023438
 0.86914062]",[0. 0. 0. 0. 0. 0. 0.],background
5,[ 1 15 34 44 48],[0.046875 0.703125 1.59375  2.0625   2.25    ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2726  276  358 2036 1477],[-0.04492188  0.02148438  0.          0.19335938  0.2109375 ],[0.01171875 0.703125   1.59375    2.05273438 2.24023438],[0. 0. 0. 0. 0.],background
6,[ 1 15 34 44 48 15],[0.046875 0.703125 1.59375  2.0625   2.25     0.703125],[0 0 0 0 0 0],[0. 0. 0. 0. 0. 0.],[2726  228  354 2038 1476  220],[-0.04492188  0.02148438  0.          0.19335938  0.2109375  -0.19726562],[0.01171875 0.703125   1.59375    2.05273438 2.24023438 0.67578125],[0. 0. 0. 0. 0. 0.],background
6,[ 1 15 34 44 48 15],[0.046875 0.703125 1.59375  2.0625   2.25     0.703125],[0 0 0 0 0 0],[0. 0. 0. 0. 0. 0.],[2725  246  352 2034 1471  182],[-0.04492188 -0.19726562  0.          0.19335938  0.2109375   0.02148438],[0.01171875 0.67578125 1.59375    2.05273438 2.24023438 0.703125  ],[0. 0. 0. 0. 0. 0.],background
5,[ 1 15 34 44 48],[0.046875 0.703125 1.59375  2.0625   2.25    ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2723  237  352 2044 1477],[-0.04492188 -0.19726562  0.          0.19335938  0.2109375 ],[0.01171875 0.67578125 1.59375    2.05273438 2.24023438],[0. 0. 0. 0. 0.],background
5,[ 1 15 44 48 15],[0.046875 0.703125 2.0625   2.25     0.703125],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2721  112 2046 1485  111],[-0.04492188 -0.1328125   0.19335938  0.2109375   0.26367188],[0.01171875 0.69140625 2.05273438 2.24023438 0.65234375],[0. 0. 0. 0. 0.],background
6,[ 1 15 34 44 48 15],[0.046875 0.703125 1.59375  2.0625   2.25     0.703125],[0 0 0 0 0 0],[0. 0. 0. 0. 0. 0.],[2722  131  355 2018 1489  114],[-0.04492188  0.02148438  0.          0.19335938  0.2109375  -0.109375  ],[0.01171875 0.703125   1.59375    2.05273438 2.24023438 0.6953125 ],[0. 0. 0. 0. 0. 0.],background
7,[ 1 19 34 44 48 15 19],[0.046875 0.890625 1.59375  2.0625   2.25     0.703125 0.890625],[0 0 0 0 0 1 0],"[0.         0.         0.         0.         0.         0.05853521
 0.        ]",[2721   63  358 2040 1483  152   47],"[-0.04492188 -0.16796875  0.          0.19335938  0.2109375   0.1328125
  0.11132812]","[0.01171875 0.875      1.59375    2.05273438 2.24023438 0.69140625
 0.8828125 ]",[0. 0. 0. 0. 0. 0. 0.],background
6,[ 1 34 44 48 15 19],[0.046875 1.59375  2.0625   2.25     0.703125 0.890625],[0 0 0 0 1 1],[0.         0.         0.         0.         0.05853521 0.05853521],[2726  355 2031 1491  153   63],[-0.04492188  0.          0.19335938  0.2109375  -0.22070312  0.11132812],[0.01171875 1.59375    2.05273438 2.24023438 0.66796875 0.8828125 ],[0. 0. 0. 0. 0. 0.],background
6,[ 1 34 44 48 15 15],[0.046875 1.59375  2.0625   2.25     0.703125 0.703125],[0 0 0 0 2 2],[0.         0.         0.         0.         0.11707043 0.11707043],[2726  356 2032 1464   99   77],[-0.04492188  0.          0.19335938  0.2109375   0.04492188 -0.2421875 ],[0.01171875 1.59375    2.05273438 2.24023438 0.70117188 0.66015625],[0. 0. 0. 0. 0. 0.],background
7,[ 1 34 44 48 15 18 15],[0.046875 1.59375  2.0625   2.25     0.703125 0.84375  0.703125],[0 0 0 0 2 2 2],"[0.         0.         0.         0.         0.11707043 0.11707043
 0.11707043]",[2723  356 2023 1466  108   69   88],"[-0.04492188  0.          0.19335938  0.2109375   0.08789062  0.29101562
 -0.15429688]","[0.01171875 1.59375    2.05273438 2.24023438 0.69726562 0.79296875
 0.68554688]",[0. 0. 0. 0. 0. 0. 0.],background
5,[ 1 34 44 48 16],[0.046875 1.59375  2.0625   2.25     0.75    ],[0 0 0 0 2],[0.         0.         0.         0.         0.11707043],[2724  354 2022 1462  115],[-0.04492188  0.          0.19335938  0.2109375  -0.09375   ],[0.01171875 1.59375    2.05273438 2.24023438 0.74414062],[0. 0. 0. 0. 0.],background
8,[ 1 34 44 48 17 19 17 19],[0.046875 1.59375  2.0625   2.25     0.796875 0.890625 0.796875 0.890625],[0 0 0 0 3 3 3 3],"[0.         0.         0.         0.         0.17560564 0.17560564
 0.17560564 0.17560564]",[2722  353 2026 1454   77   71   70   68],"[-0.04492188  0.          0.19335938  0.2109375  -0.17382812 -0.16796875
  0.15039062  0.77929688]","[0.01171875 1.59375    2.05273438 2.24023438 0.77734375 0.875
 0.78320312 0.43164062]",[0. 0. 0. 0. 0. 0. 0. 0.],background
7,[ 1 34 44 48 16 19 19],[0.046875 1.59375  2.0625   2.25     0.75     0.890625 0.890625],[0 0 0 0 3 3 3],"[0.         0.         0.         0.         0.17560564 0.17560564
 0.17560564]",[2719  354 2032 1446  162  118   85],"[-0.04492188  0.          0.19335938  0.2109375   0.0703125  -0.16796875
  0.72460938]","[0.01171875 1.59375    2.05273438 2.24023438 0.74609375 0.875
 0.51953125]",[0. 0. 0. 0. 0. 0. 0.],background
