numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
5,[ 1  3 21 15 17],[0.046875 0.140625 0.984375 0.703125 0.796875],[0 0 0 4 5],[0.         0.         0.         0.23414086 0.29267607],[ 2594  1759 18825    87    72],[-0.04492188  0.0390625   0.03125    -0.28515625 -0.34960938],[0.01171875 0.13476562 0.984375   0.64257812 0.71679688],[0. 0. 0. 0. 0.],background
5,[ 1  3 21 15 15],[0.046875 0.140625 0.984375 0.703125 0.703125],[ 0  0  0 -5 -5],[ 0.          0.          0.         -0.29267607 -0.29267607],[ 2587  1756 18941    45    34],[-0.04492188  0.0390625   0.03125     0.26367188 -0.17578125],[0.01171875 0.13476562 0.984375   0.65234375 0.68164062],[0. 0. 0. 0. 0.],background
3,[ 1  3 21],[0.046875 0.140625 0.984375],[0 0 0],[0. 0. 0.],[ 2580  1751 19205],[-0.04492188  0.0390625   0.03125   ],[0.01171875 0.13476562 0.984375  ],[0. 0. 0.],background
3,[ 1 21 14],[0.046875 0.984375 0.65625 ],[ 0  0 -3],[ 0.          0.         -0.17560564],[ 2574 19296   202],[-0.04492188  0.03125     0.18554688],[0.01171875 0.984375   0.62890625],[0. 0. 0.],background
6,[ 1  3 21 18 13 16],[0.046875 0.140625 0.984375 0.84375  0.609375 0.75    ],[ 0  0  0  3 -9 -3],[ 0.          0.          0.          0.17560564 -0.52681693 -0.17560564],[ 2570  1739 19215   100   281   103],[-0.04492188  0.0390625   0.03125    -0.1328125  -0.19140625  0.1171875 ],[0.01171875 0.13476562 0.984375   0.83398438 0.578125   0.74023438],[0. 0. 0. 0. 0. 0.],background
5,[ 1 21 12 12 16],[0.046875 0.984375 0.5625   0.5625   0.75    ],[  0   0 -20 -17  -4],[ 0.          0.         -1.1707043  -0.99509865 -0.23414086],[ 2561 19062    90   210   111],[-0.04492188  0.03125    -0.17578125 -0.17578125  0.09375   ],[0.01171875 0.984375   0.53515625 0.53515625 0.74414062],[0. 0. 0. 0. 0.],background
7,[ 1  3 21 11 11 17 11],[0.046875 0.140625 0.984375 0.515625 0.515625 0.796875 0.515625],[  0   0   0 -16 -13  -3 -13],"[ 0.          0.          0.         -0.93656344 -0.76095779 -0.17560564
 -0.76095779]",[ 2557  1735 19093   153   135    98   124],"[-0.04492188  0.0390625   0.03125    -0.11328125 -0.11328125 -0.37304688
  0.16210938]","[0.01171875 0.13476562 0.984375   0.50390625 0.50390625 0.703125
 0.49023438]",[0. 0. 0. 0. 0. 0. 0.],background
7,[ 1 21 38 11 10  9 15],[0.046875 0.984375 1.78125  0.515625 0.46875  0.421875 0.703125],[  0   0   3   5 -17  -7  -5],"[ 0.          0.          0.17560564  0.29267607 -0.99509865 -0.4097465
 -0.29267607]",[ 2554 19416    73   126    61   219   112],"[-0.04492188  0.03125    -0.390625    0.03320312 -0.08789062  0.0390625
 -0.06640625]","[0.01171875 0.984375   1.73828125 0.515625   0.4609375  0.41992188
 0.69921875]",[0. 0. 0. 0. 0. 0. 0.],background
3,[ 1 21  9],[0.046875 0.984375 0.421875],[ 0  0 -5],[ 0.          0.         -0.29267607],[ 2551 19133    79],[-0.04492188  0.03125     0.        ],[0.01171875 0.984375   0.421875  ],[0. 0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2549 18820],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
4,[ 1 21 17 17],[0.046875 0.984375 0.796875 0.796875],[ 0  0 -4 -4],[ 0.          0.         -0.23414086 -0.23414086],[ 2543 18835    25    25],[-0.04492188  0.03125     0.3984375  -0.2734375 ],[0.01171875 0.984375   0.68945312 0.74804688],[0. 0. 0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2542 19059],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2544 19268],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2544 18832],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
4,[ 1 21 29 11],[0.046875 0.984375 1.359375 0.515625],[0 0 6 7],[0.         0.         0.35121129 0.4097465 ],[ 2537 19281    21    62],[-0.04492188  0.03125     0.16992188  0.12890625],[0.01171875 0.984375   1.34960938 0.5       ],[0. 0. 0. 0.],background
3,[ 1 21 11],[0.046875 0.984375 0.515625],[0 0 5],[0.         0.         0.29267607],[ 2536 19113    33],[-0.04492188  0.03125     0.09765625],[0.01171875 0.984375   0.50585938],[0. 0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2537 18904],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
3,[ 1 21 11],[0.046875 0.984375 0.515625],[ 0  0 -3],[ 0.          0.         -0.17560564],[ 2538 18974    98],[-0.04492188  0.03125     0.11328125],[0.01171875 0.984375   0.50390625],[0. 0. 0.],background
3,[ 1 21 11],[0.046875 0.984375 0.515625],[ 0  0 -4],[ 0.          0.         -0.23414086],[ 2538 18880    83],[-0.04492188  0.03125     0.14453125],[0.01171875 0.984375   0.49414062],[0. 0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2534 18883],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2532 18802],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
5,[ 1 21 42  9  9],[0.046875 0.984375 1.96875  0.421875 0.421875],[0 0 5 6 6],[0.         0.         0.29267607 0.35121129 0.35121129],[ 2538 18712    43   176   143],[-0.04492188  0.03125    -0.73828125 -0.14453125  0.10546875],[0.01171875 0.984375   1.82617188 0.39648438 0.40820312],[0. 0. 0. 0. 0.],background
5,[ 1 21  9 35  9],[0.046875 0.984375 0.421875 1.640625 0.421875],[ 0  0  4 -3  4],[ 0.          0.          0.23414086 -0.17560564  0.23414086],[ 2533 18619   132    28   118],[-0.04492188  0.03125    -0.1328125  -0.10351562  0.11914062],[0.01171875 0.984375   0.40039062 1.63671875 0.40429688],[0. 0. 0. 0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2530 18704],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
3,[ 1 21 10],[0.046875 0.984375 0.46875 ],[ 0  0 -3],[ 0.          0.         -0.17560564],[ 2528 18843    59],[-0.04492188  0.03125    -0.08789062],[0.01171875 0.984375   0.4609375 ],[0. 0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2530 18697],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
3,[ 1 21 29],[0.046875 0.984375 1.359375],[ 0  0 -3],[ 0.          0.         -0.17560564],[ 2533 19036    36],[-0.04492188  0.03125     0.21289062],[0.01171875 0.984375   1.34375   ],[0. 0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2531 18505],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2533 18690],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
2,[ 1 21],[0.046875 0.984375],[0 0],[0. 0.],[ 2525 18667],[-0.04492188  0.03125   ],[0.01171875 0.984375  ],[0. 0.],background
3,[ 1 21  9],[0.046875 0.984375 0.421875],[0 0 2],[0.         0.         0.11707043],[ 2526 18370   504],[-0.04492188  0.03125    -0.11914062],[0.01171875 0.984375   0.40429688],[0. 0. 0.],background
