numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
7,[ 1  3 10 24 47  3 10],[0.046875 0.140625 0.46875  1.125    2.203125 0.140625 0.46875 ],[0 0 0 0 0 0 0],[0. 0. 0. 0. 0. 0. 0.],[ 2495  2130  1100 16973   864  2017  1075],"[-0.04492188  0.1015625   0.07421875  0.0703125   0.13867188  0.04492188
  0.26367188]","[0.01171875 0.09765625 0.46289062 1.12304688 2.19921875 0.1328125
 0.38671875]",[0. 0. 0. 0. 0. 0. 0.],swipePrev
15,[ 3 10 24 47 24 58 24 20 22 22 26  3 10 58 24],"[0.140625 0.46875  1.125    2.203125 1.125    2.71875  1.125    0.9375
 1.03125  1.03125  1.21875  0.140625 0.46875  2.71875  1.125   ]",[ 0  0  0  0  6  6 17 19 22 25 30  0  0  6 17],"[0.         0.         0.         0.         0.35121129 0.35121129
 0.99509865 1.11216908 1.28777473 1.46338037 1.75605644 0.
 0.         0.35121129 0.99509865]","[ 2074  1218 16346   829   103    28   103   117   141   395   271  1968
  1054    27    75]","[ 0.1015625   0.08789062  0.0703125   0.13867188 -0.03515625  2.63476562
 -0.10546875 -0.05859375 -0.06445312 -0.09765625 -0.07617188  0.04492188
  0.26367188 -0.93554688  1.08984375]","[0.09765625 0.4609375  1.12304688 2.19921875 1.125      0.67382812
 1.12109375 0.93554688 1.02929688 1.02734375 1.21679688 0.1328125
 0.38671875 2.55273438 0.27929688]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],swipePrev
11,[ 3 10 24 47 58 58 20 23 27  3 10],"[0.140625 0.46875  1.125    2.203125 2.71875  2.71875  0.9375   1.078125
 1.265625 0.140625 0.46875 ]",[ 0  0  0  0  4  9 13 16 21  0  0],"[0.         0.         0.         0.         0.23414086 0.52681693
 0.76095779 0.93656344 1.22923951 0.         0.        ]",[ 2072  1114 16450   869    46    48    45   529   191  1965   834],"[ 0.1015625   0.26367188  0.0703125   0.13867188  2.54882812  2.54882812
 -0.02929688 -0.06835938 -0.08007812  0.04492188  0.08789062]","[0.09765625 0.38671875 1.12304688 2.19921875 0.9453125  0.9453125
 0.9375     1.07617188 1.26367188 0.1328125  0.4609375 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
9,[10 24 47 24 58 28 28 58 28],"[0.46875  1.125    2.203125 1.125    2.71875  1.3125   1.3125   2.71875
 1.3125  ]",[0 0 0 3 3 4 8 3 4],"[0.         0.         0.         0.17560564 0.17560564 0.23414086
 0.46828172 0.17560564 0.23414086]",[ 1597 16491   886   420    80    60    90    57    57],"[ 0.08789062  0.0703125   0.13867188 -0.03515625  2.63476562 -0.12304688
 -0.08203125 -1.01953125 -0.57421875]","[0.4609375  1.12304688 2.19921875 1.125      0.67382812 1.30664062
 1.31054688 2.52148438 1.1796875 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
8,[ 3 10 24 24 57  3 10 24],[0.140625 0.46875  1.125    1.125    2.671875 0.140625 0.46875  1.125   ],[  0   0   0 -14  -5   0   0 -14],"[ 0.          0.          0.         -0.81949301 -0.29267607  0.
  0.         -0.81949301]",[ 2070  1177 17028   211    85  1962  1085   150],"[ 0.1015625   0.26367188  0.0703125  -0.0703125   2.58789062  0.04492188
  0.07421875 -0.45703125]","[0.09765625 0.38671875 1.12304688 1.12304688 0.66210938 0.1328125
 0.46289062 1.02734375]",[0. 0. 0. 0. 0. 0. 0. 0.],background
11,[ 3 10 24 26 23 23 20 57 19  3 10],"[0.140625 0.46875  1.125    1.21875  1.078125 1.078125 0.9375   2.671875
 0.890625 0.140625 0.46875 ]",[  0   0   0  21 -28 -24 -14  -9  -5   0   0],"[ 0.          0.          0.          1.22923951 -1.63898601 -1.40484515
 -0.81949301 -0.52681693 -0.29267607  0.          0.        ]",[ 2072  1186 17021    53    96   233    82    67   151  1963  1139],"[ 0.1015625   0.26367188  0.0703125  -0.0390625  -0.06835938 -0.06835938
 -0.05859375  2.50585938  0.02734375  0.04492188  0.07421875]","[0.09765625 0.38671875 1.12304688 1.21875    1.07617188 1.07617188
 0.93554688 0.9296875  0.890625   0.1328125  0.46289062]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
11,[ 3 10 24 47 19 20 18 18 18 19  3],"[0.140625 0.46875  1.125    2.203125 0.890625 0.9375   0.84375  0.84375
 0.84375  0.890625 0.140625]",[  0   0   0   0  28  31 -27 -24 -22  -3   0],"[ 0.          0.          0.          0.          1.63898601  1.81459166
 -1.5804508  -1.40484515 -1.28777473 -0.17560564  0.        ]",[ 2070  1657 16523   898   321   182   479   539   481    96  1963],"[ 0.1015625   0.07421875  0.0703125   0.13867188 -0.25       -0.29296875
 -0.05273438 -0.08007812 -0.05273438 -0.11132812  0.04492188]","[0.09765625 0.46289062 1.12304688 2.19921875 0.85546875 0.890625
 0.84179688 0.83984375 0.84179688 0.8828125  0.1328125 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
18,[ 3 10 24 47 31 32 17 17 33 31 17 55 25 18  3 10 32 55],"[0.140625 0.46875  1.125    2.203125 1.453125 1.5      0.796875 0.796875
 1.546875 1.453125 0.796875 2.578125 1.171875 0.84375  0.140625 0.46875
 1.5      2.578125]",[  0   0   0   0  17  25  26  30 -32 -31 -30 -19  -5  -4   0   0  25 -19],"[ 0.          0.          0.          0.          0.99509865  1.46338037
  1.52191558  1.75605644 -1.87312687 -1.81459166 -1.75605644 -1.11216908
 -0.29267607 -0.23414086  0.          0.          1.46338037 -1.11216908]","[ 2070  1232 16512   888   119    26   607   157    40    53   933    20
    97   141  1963  1014    21    19]","[ 0.1015625   0.26367188  0.0703125   0.13867188  0.         -0.375
 -0.22460938 -0.22460938 -0.33789062 -0.31835938 -0.07421875  2.25585938
  0.03710938 -0.08007812  0.04492188  0.07421875  0.1875     -1.046875  ]","[0.09765625 0.38671875 1.12304688 2.19921875 1.453125   1.453125
 0.765625   0.765625   1.50976562 1.41796875 0.79296875 1.24804688
 1.171875   0.83984375 0.1328125  0.46289062 1.48828125 2.35546875]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
13,[ 3 10 24 47 32 13 37 13 34 19 16  3 10],"[0.140625 0.46875  1.125    2.203125 1.5      0.609375 1.734375 0.609375
 1.59375  0.890625 0.75     0.140625 0.46875 ]",[  0   0   0   0   7  22  26  29  31 -32  -4   0   0],"[ 0.          0.          0.          0.          0.4097465   1.28777473
  1.52191558  1.69752123  1.81459166 -1.87312687 -0.23414086  0.
  0.        ]","[ 2068  1503 16717   882    67   760    57   710    38    54   391  1960
  1177]","[ 0.1015625   0.07421875  0.0703125   0.13867188  0.046875   -0.20898438
  0.         -0.11523438 -0.09960938 -0.08398438 -0.1171875   0.04492188
  0.25      ]","[0.09765625 0.46289062 1.12304688 2.19921875 1.5        0.57226562
 1.734375   0.59960938 1.59179688 0.88671875 0.74023438 0.1328125
 0.39648438]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
14,[10 24 37 26 11 11 38 12 36 14 17 16 10 38],"[0.46875  1.125    1.734375 1.21875  0.515625 0.515625 1.78125  0.5625
 1.6875   0.65625  0.796875 0.75     0.46875  1.78125 ]",[  0   0   5  10  25  28 -32 -29 -29 -20  -6  -4   0 -32],"[ 0.          0.          0.29267607  0.58535215  1.46338037  1.63898601
 -1.87312687 -1.69752123 -1.69752123 -1.1707043  -0.35121129 -0.23414086
  0.         -1.87312687]","[ 1244 16379    52   141   395  2317    42   258    80    74    90   137
  1048    33]","[ 0.26367188  0.0703125   0.0546875  -0.07617188 -0.16210938 -0.16210938
 -0.390625   -0.10546875 -0.36914062  0.26757812 -0.07421875 -0.1640625
  0.07421875  0.27929688]","[0.38671875 1.12304688 1.734375   1.21679688 0.49023438 0.49023438
 1.73828125 0.55273438 1.64648438 0.59960938 0.79296875 0.73242188
 0.46289062 1.75976562]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
