numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
2,[8 8],[0.375 0.375],[0 0],[0. 0.],[6175 5470],[ 0.0234375  -0.10546875],[0.375    0.359375],[0. 0.],background
4,[25  8 25  8],[1.171875 0.375    1.171875 0.375   ],[ 0 -1  0 -1],[ 0.         -0.05853521  0.         -0.05853521],[1036 5796 1028 5471],[-0.953125    0.03515625  0.109375   -0.10546875],[0.68359375 0.37304688 1.16601562 0.359375  ],[0. 0. 0. 0.],background
3,[10  8 10],[0.46875 0.375   0.46875],[ 1 -1  1],[ 0.05853521 -0.05853521  0.05853521],[1751 4767 1373],[0.05859375 0.03515625 0.234375  ],[0.46484375 0.37304688 0.40625   ],[0. 0. 0.],background
6,[10 58 57  8 12 10],[0.46875  2.71875  2.671875 0.375    0.5625   0.46875 ],[ 2  4 -4 -2 -2  2],[ 0.11707043  0.23414086 -0.23414086 -0.11707043 -0.11707043  0.11707043],[1658   34   36 8521  889 1374],[ 0.17578125  1.01953125 -0.33398438 -0.01171875  0.03515625  0.        ],[0.43554688 2.52148438 2.65039062 0.375      0.56054688 0.46875   ],[0. 0. 0. 0. 0. 0.],background
9,[ 1  3 11 11  8 12 11 11  8],"[0.046875 0.140625 0.515625 0.515625 0.375    0.5625   0.515625 0.515625
 0.375   ]",[ 0  0  2 -4 -2 -2  2 -4 -2],"[ 0.          0.          0.11707043 -0.23414086 -0.11707043 -0.11707043
  0.11707043 -0.23414086 -0.11707043]",[2607 2312 1565  415 2469  448 1482  351 2053],"[-0.04492188  0.0390625   0.         -0.06445312  0.12890625  0.05273438
  0.17773438  0.2265625   0.        ]","[0.01171875 0.13476562 0.515625   0.51171875 0.3515625  0.56054688
 0.484375   0.46289062 0.375     ]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
6,[ 1 21 12 24  8  8],[0.046875 0.984375 0.5625   1.125    0.375    0.375   ],[ 0  0 -4 -3 -2 -2],[ 0.          0.         -0.23414086 -0.17560564 -0.11707043 -0.11707043],[2609 2715  673  225 3727 3290],[-0.04492188  0.03125     0.0703125   0.2109375  -0.05859375 -0.19921875],[0.01171875 0.984375   0.55859375 1.10546875 0.37109375 0.31835938],[0. 0. 0. 0. 0. 0.],background
4,[ 1 21 12  7],[0.046875 0.984375 0.5625   0.328125],[ 0  0 -4 -3],[ 0.          0.         -0.23414086 -0.17560564],[2607 2754  508 3107],[-0.04492188  0.03125     0.08789062  0.        ],[0.01171875 0.984375   0.5546875  0.328125  ],[0. 0. 0. 0.],background
8,[ 1  3 25  7 12 56  7 56],[0.046875 0.140625 1.171875 0.328125 0.5625   2.625    0.328125 2.625   ],[ 0  0  0 -4 -2 -2 -4 -2],"[ 0.          0.          0.         -0.23414086 -0.11707043 -0.11707043
 -0.23414086 -0.11707043]",[2600 2303 1422 2622  542  120 2040  111],"[-0.04492188  0.0390625  -0.03710938 -0.04101562  0.03515625  2.4609375
 -0.1640625   0.1640625 ]","[0.01171875 0.13476562 1.171875   0.32617188 0.56054688 0.9140625
 0.28515625 2.62109375]",[0. 0. 0. 0. 0. 0. 0. 0.],background
7,[ 1  3 23 10  7 56 10],[0.046875 0.140625 1.078125 0.46875  0.328125 2.625    0.46875 ],[ 0  0  0 -4 -3 -3 -4],"[ 0.          0.          0.         -0.23414086 -0.17560564 -0.17560564
 -0.23414086]",[2594 2301 1583  923 2463  103  882],"[-0.04492188  0.0390625  -0.1015625   0.16210938 -0.07226562  2.4609375
  0.        ]","[0.01171875 0.13476562 1.07421875 0.43945312 0.3203125  0.9140625
 0.46875   ]",[0. 0. 0. 0. 0. 0. 0.],background
1,[7],[0.328125],[-2],[-0.11707043],[2301],[-0.02148438],[0.328125],[0.],background
