numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
6,[ 1  3 49 52  8 49],[0.046875 0.140625 2.296875 2.4375   0.375    2.296875],[0 0 0 0 2 0],[0.         0.         0.         0.         0.11707043 0.        ],[2624 1515  985 1317   85  837],[-0.04492188  0.03515625  0.28710938 -0.3046875   0.24609375 -0.57421875],[0.01171875 0.13671875 2.27929688 2.41796875 0.28320312 2.22460938],[0. 0. 0. 0. 0. 0.],background
5,[ 1  3 49 52 49],[0.046875 0.140625 2.296875 2.4375   2.296875],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2565 1476  959 1337  817],[-0.04492188  0.03515625  0.28710938 -0.3046875  -0.57421875],[0.01171875 0.13671875 2.27929688 2.41796875 2.22460938],[0. 0. 0. 0. 0.],background
5,[ 1  3 49 52 49],[0.046875 0.140625 2.296875 2.4375   2.296875],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2559 1475  949 1290  815],[-0.04492188  0.03515625  0.28710938 -0.3046875  -0.57421875],[0.01171875 0.13671875 2.27929688 2.41796875 2.22460938],[0. 0. 0. 0. 0.],background
5,[ 1  3 49 52 49],[0.046875 0.140625 2.296875 2.4375   2.296875],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2562 1475  957 1337  816],[-0.04492188  0.03515625  0.28710938 -0.3046875  -0.57421875],[0.01171875 0.13671875 2.27929688 2.41796875 2.22460938],[0. 0. 0. 0. 0.],background
5,[ 1  3 49 52 49],[0.046875 0.140625 2.296875 2.4375   2.296875],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2557 1474  957 1312  813],[-0.04492188  0.03515625  0.28710938 -0.3046875  -0.57421875],[0.01171875 0.13671875 2.27929688 2.41796875 2.22460938],[0. 0. 0. 0. 0.],background
5,[ 1  3 49 52 49],[0.046875 0.140625 2.296875 2.4375   2.296875],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2559 1473  964 1301  811],[-0.04492188  0.03515625  0.28710938 -0.3046875  -0.57421875],[0.01171875 0.13671875 2.27929688 2.41796875 2.22460938],[0. 0. 0. 0. 0.],background
5,[ 1  3 49 52 49],[0.046875 0.140625 2.296875 2.4375   2.296875],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2559 1473  978 1273  801],[-0.04492188  0.03515625  0.28710938 -0.3046875  -0.57421875],[0.01171875 0.13671875 2.27929688 2.41796875 2.22460938],[0. 0. 0. 0. 0.],background
5,[ 1  3 49 52 49],[0.046875 0.140625 2.296875 2.4375   2.296875],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2560 1473  965 1288  806],[-0.04492188  0.03515625  0.28710938 -0.3046875  -0.57421875],[0.01171875 0.13671875 2.27929688 2.41796875 2.22460938],[0. 0. 0. 0. 0.],background
5,[ 1  3 49 52 49],[0.046875 0.140625 2.296875 2.4375   2.296875],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2555 1472  980 1327  800],[-0.04492188  0.03515625  0.28710938 -0.3046875  -0.57421875],[0.01171875 0.13671875 2.27929688 2.41796875 2.22460938],[0. 0. 0. 0. 0.],background
5,[ 1  3 49 52 49],[0.046875 0.140625 2.296875 2.4375   2.296875],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2559 1472  994 1339  788],[-0.04492188  0.03515625  0.28710938 -0.3046875  -0.57421875],[0.01171875 0.13671875 2.27929688 2.41796875 2.22460938],[0. 0. 0. 0. 0.],background
6,[ 1  3 49 52  8 49],[0.046875 0.140625 2.296875 2.4375   0.375    2.296875],[0 0 0 0 2 0],[0.         0.         0.         0.         0.11707043 0.        ],[2552 1471  960 1175  117  810],[-0.04492188  0.03515625  0.28710938 -0.38085938  0.234375   -0.57421875],[0.01171875 0.13671875 2.27929688 2.40820312 0.29296875 2.22460938],[0. 0. 0. 0. 0. 0.],background
7,[ 1  3 49 52  8 49  8],[0.046875 0.140625 2.296875 2.4375   0.375    2.296875 0.375   ],[0 0 0 0 2 0 2],"[0.         0.         0.         0.         0.11707043 0.
 0.11707043]",[2554 1472  948 1326  113  806   90],"[-0.04492188  0.03515625  0.28710938 -0.3046875   0.234375   -0.57421875
  0.09375   ]","[0.01171875 0.13671875 2.27929688 2.41796875 0.29296875 2.22460938
 0.36328125]",[0. 0. 0. 0. 0. 0. 0.],background
7,[ 1  3 49 52  8 49  8],[0.046875 0.140625 2.296875 2.4375   0.375    2.296875 0.375   ],[0 0 0 0 2 0 2],"[0.         0.         0.         0.         0.11707043 0.
 0.11707043]",[2549 1471  948 1308  130  812   99],"[-0.04492188  0.03515625  0.28710938 -0.3046875   0.234375   -0.57421875
  0.09375   ]","[0.01171875 0.13671875 2.27929688 2.41796875 0.29296875 2.22460938
 0.36328125]",[0. 0. 0. 0. 0. 0. 0.],background
6,[ 1  3 10 49 52 49],[0.046875 0.140625 0.46875  2.296875 2.4375   2.296875],[0 0 0 0 0 0],[0. 0. 0. 0. 0. 0.],[2550 1471  273 1015 1253  793],[-0.04492188  0.03515625 -0.3515625   0.28710938 -0.38085938 -0.57421875],[0.01171875 0.13671875 0.31054688 2.27929688 2.40820312 2.22460938],[0. 0. 0. 0. 0. 0.],background
7,[ 1  3 49 52  9 49  9],[0.046875 0.140625 2.296875 2.4375   0.421875 2.296875 0.421875],[0 0 0 0 1 0 1],"[0.         0.         0.         0.         0.05853521 0.
 0.05853521]",[2547 1470  986 1302  206  795  157],"[-0.04492188  0.03515625  0.28710938 -0.3046875  -0.1328125  -0.57421875
  0.25      ]","[0.01171875 0.13671875 2.27929688 2.41796875 0.40039062 2.22460938
 0.33984375]",[0. 0. 0. 0. 0. 0. 0.],background
