numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
10,[ 3  8 24 40  7 30  8  3  8  8],"[0.140625 0.375    1.125    1.875    0.328125 1.40625  0.375    0.140625
 0.375    0.375   ]",[ 0  0  0  4 -5 -4 -1  0  0 -1],"[ 0.          0.          0.          0.23414086 -0.29267607 -0.23414086
 -0.05853521  0.          0.         -0.05853521]",[ 2103   847 20168    39   344    37   931  1634   725   825],"[ 0.10546875  0.08203125  0.0703125   0.234375    0.08203125 -0.1328125
  0.08203125  0.04882812  0.22265625  0.2109375 ]","[0.09375    0.36523438 1.12304688 1.86132812 0.31835938 1.40039062
 0.36523438 0.1328125  0.30273438 0.31054688]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
1,[24],[1.125],[0],[0.],[13601],[0.03515625],[1.125],[0.],background
3,[11 24 11],[0.515625 1.125    0.515625],[0 0 0],[0. 0. 0.],[ 2243 13378  1586],[ 0.12890625  0.03515625 -0.08007812],[0.5        1.125      0.50976562],[0. 0. 0.],background
1,[24],[1.125],[0],[0.],[13378],[0.03515625],[1.125],[0.],background
1,[24],[1.125],[0],[0.],[13272],[0.03515625],[1.125],[0.],background
2,[10 24],[0.46875 1.125  ],[0 0],[0. 0.],[  947 13293],[0.08789062 0.03515625],[0.4609375 1.125    ],[0. 0.],background
3,[10 24 10],[0.46875 1.125   0.46875],[0 0 0],[0. 0. 0.],[ 1028 13384   795],[ 0.08789062  0.03515625 -0.08789062],[0.4609375 1.125     0.4609375],[0. 0. 0.],background
1,[24],[1.125],[0],[0.],[13405],[0.03515625],[1.125],[0.],background
1,[24],[1.125],[0],[0.],[13327],[0.03515625],[1.125],[0.],background
1,[24],[1.125],[0],[0.],[13345],[0.03515625],[1.125],[0.],background
1,[24],[1.125],[0],[0.],[13322],[0.03515625],[1.125],[0.],background
3,[11 24 11],[0.515625 1.125    0.515625],[0 0 0],[0. 0. 0.],[ 2539 13127  1971],[ 0.12890625  0.03515625 -0.06445312],[0.5        1.125      0.51171875],[0. 0. 0.],background
3,[11 24 11],[0.515625 1.125    0.515625],[0 0 0],[0. 0. 0.],[ 1974 13177  1725],[ 0.14453125  0.03515625 -0.04882812],[0.49414062 1.125      0.51367188],[0. 0. 0.],background
3,[11 24 11],[0.515625 1.125    0.515625],[0 0 0],[0. 0. 0.],[ 2112 13198  1629],[ 0.14453125  0.03515625 -0.04882812],[0.49414062 1.125      0.51367188],[0. 0. 0.],background
3,[11 24 11],[0.515625 1.125    0.515625],[0 0 0],[0. 0. 0.],[ 3118 13275  2215],[ 0.12890625  0.03515625 -0.06445312],[0.5        1.125      0.51171875],[0. 0. 0.],background
2,[11 24],[0.515625 1.125   ],[0 0],[0. 0.],[ 3042 13271],[0.12890625 0.03515625],[0.5   1.125],[0. 0.],background
2,[11 24],[0.515625 1.125   ],[0 0],[0. 0.],[ 1667 13295],[0.11328125 0.03515625],[0.50390625 1.125     ],[0. 0.],background
2,[ 1 24],[0.046875 1.125   ],[0 0],[0. 0.],[ 2440 13269],[-0.04492188  0.03515625],[0.01171875 1.125     ],[0. 0.],background
1,[24],[1.125],[0],[0.],[13189],[0.03515625],[1.125],[0.],background
1,[24],[1.125],[0],[0.],[13258],[0.03515625],[1.125],[0.],background
1,[24],[1.125],[0],[0.],[13467],[0.03515625],[1.125],[0.],background
2,[11 24],[0.515625 1.125   ],[0 0],[0. 0.],[ 1717 13505],[0.09765625 0.03515625],[0.50585938 1.125     ],[0. 0.],background
1,[24],[1.125],[0],[0.],[13342],[0.03515625],[1.125],[0.],background
2,[10 24],[0.46875 1.125  ],[0 0],[0. 0.],[ 1153 13241],[0.07421875 0.03515625],[0.46289062 1.125     ],[0. 0.],background
2,[10 24],[0.46875 1.125  ],[0 0],[0. 0.],[ 1259 13201],[0.07421875 0.03515625],[0.46289062 1.125     ],[0. 0.],background
1,[24],[1.125],[0],[0.],[13804],[0.03515625],[1.125],[0.],background
2,[ 1 24],[0.046875 1.125   ],[0 0],[0. 0.],[ 2442 14073],[-0.04492188  0.03515625],[0.01171875 1.125     ],[0. 0.],background
2,[11 24],[0.515625 1.125   ],[0 0],[0. 0.],[ 1910 14205],[0.14453125 0.03515625],[0.49414062 1.125     ],[0. 0.],background
1,[24],[1.125],[0],[0.],[14425],[0.03515625],[1.125],[0.],background
1,[24],[1.125],[0],[0.],[14603],[0.0703125],[1.12304688],[0.],flop
2,[12 24],[0.5625 1.125 ],[0 0],[0. 0.],[ 3278 16665],[0.140625  0.0703125],[0.54492188 1.12304688],[0. 0.],flop
6,[ 1  3 24 11  3 11],[0.046875 0.140625 1.125    0.515625 0.140625 0.515625],[0 0 0 1 0 1],[0.         0.         0.         0.05853521 0.         0.05853521],[ 2437  2034 18066  1448  1582  1156],[-0.04492188  0.10546875  0.0703125   0.14453125  0.04882812 -0.04882812],[0.01171875 0.09375    1.12304688 0.49414062 0.1328125  0.51367188],[0. 0. 0. 0. 0. 0.],flop
7,[ 1 11 24 13 36 35 56],[0.046875 0.515625 1.125    0.609375 1.6875   1.640625 2.625   ],[ 0  0  0  5  5 -5 -3],"[ 0.          0.          0.          0.29267607  0.29267607 -0.29267607
 -0.17560564]",[ 2431  1454 16962  2137    56   122   102],"[-0.04492188  0.11328125  0.0703125   0.19140625  0.26367188  0.20507812
 -2.21484375]","[0.01171875 0.50390625 1.12304688 0.578125   1.66601562 1.62890625
 1.40820312]",[0. 0. 0. 0. 0. 0. 0.],flop
