numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
1,[29],[1.359375],[0],[0.],[1948],[0.0859375],[1.35742188],[0.],background
2,[13 29],[0.609375 1.359375],[0 0],[0. 0.],[2812 2045],[0.01953125 0.04296875],[0.609375 1.359375],[0. 0.],background
2,[13 29],[0.609375 1.359375],[0 0],[0. 0.],[3081 2121],[0.0390625  0.04296875],[0.60742188 1.359375  ],[0. 0.],background
4,[13 29 13 29],[0.609375 1.359375 0.609375 1.359375],[0 0 0 0],[0. 0. 0. 0.],[2815 2077 2736 1484],[ 0.07617188  0.04296875 -0.15234375 -0.46679688],[0.60546875 1.359375   0.58984375 1.27734375],[0. 0. 0. 0.],background
2,[ 1 29],[0.046875 1.359375],[0 0],[0. 0.],[2612 2102],[-0.04492188  0.04296875],[0.01171875 1.359375  ],[0. 0.],background
2,[13 29],[0.609375 1.359375],[0 0],[0. 0.],[3162 2308],[0.         0.04296875],[0.609375 1.359375],[0. 0.],background
1,[29],[1.359375],[0],[0.],[2483],[0.04296875],[1.359375],[0.],background
1,[29],[1.359375],[0],[0.],[2380],[0.04296875],[1.359375],[0.],background
3,[ 1 29  6],[0.046875 1.359375 0.28125 ],[ 0  0 -2],[ 0.          0.         -0.11707043],[2593 2292  835],[-0.04492188  0.04296875 -0.09765625],[0.01171875 1.359375   0.26367188],[0. 0. 0.],background
5,[ 1  3 29  6  6],[0.046875 0.140625 1.359375 0.28125  0.28125 ],[ 0  0  0 -2 -2],[ 0.          0.          0.         -0.11707043 -0.11707043],[2588 2626 2129  513  489],[-0.04492188  0.0390625   0.04296875 -0.12304688  0.19335938],[0.01171875 0.13476562 1.359375   0.25390625 0.20507812],[0. 0. 0. 0. 0.],background
1,[29],[1.359375],[0],[0.],[2023],[0.04296875],[1.359375],[0.],background
1,[29],[1.359375],[0],[0.],[2039],[0.04296875],[1.359375],[0.],background
1,[29],[1.359375],[0],[0.],[1962],[0.04296875],[1.359375],[0.],background
3,[ 1 29 29],[0.046875 1.359375 1.359375],[0 0 0],[0. 0. 0.],[2582 1574 1121],[-0.04492188  0.0859375  -0.42578125],[0.01171875 1.35742188 1.29101562],[0. 0. 0.],background
1,[29],[1.359375],[0],[0.],[1393],[0.0859375],[1.35742188],[0.],background
3,[ 6 29 29],[0.28125  1.359375 1.359375],[0 0 0],[0. 0. 0.],[3115 1311  966],[-0.08789062  0.04296875 -0.42578125],[0.26757812 1.359375   1.29101562],[0. 0. 0.],background
1,[29],[1.359375],[0],[0.],[1308],[0.04296875],[1.359375],[0.],background
2,[29 29],[1.359375 1.359375],[0 0],[0. 0.],[1245  898],[ 0.0859375  -0.42578125],[1.35742188 1.29101562],[0. 0.],background
1,[29],[1.359375],[0],[0.],[1299],[0.0859375],[1.35742188],[0.],background
1,[29],[1.359375],[0],[0.],[1291],[0.04296875],[1.359375],[0.],background
3,[29  6  6],[1.359375 0.28125  0.28125 ],[0 1 1],[0.         0.05853521 0.05853521],[1310 2247 1861],[ 0.0859375  -0.15039062 -0.04492188],[1.35742188 0.23828125 0.27734375],[0. 0. 0.],background
1,[29],[1.359375],[0],[0.],[1285],[0.0859375],[1.35742188],[0.],background
1,[29],[1.359375],[0],[0.],[1252],[0.04296875],[1.359375],[0.],background
1,[29],[1.359375],[0],[0.],[1293],[0.04296875],[1.359375],[0.],background
2,[29  8],[1.359375 0.375   ],[0 5],[0.         0.29267607],[1312  145],[0.04296875 0.0234375 ],[1.359375 0.375   ],[0. 0.],background
