numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
9,[ 1  3 10 27 31 10 11 10 11],"[0.046875 0.140625 0.46875  1.265625 1.453125 0.46875  0.515625 0.46875
 0.515625]",[ 0  0  0  0  0  6 11  6 11],"[0.         0.         0.         0.         0.         0.35121129
 0.64388736 0.35121129 0.64388736]",[2787 2189   79  470  412   70   93   53   78],"[-0.04492188  0.0390625  -0.1171875   0.          0.         -0.19140625
 -0.35546875  0.08789062 -0.17773438]","[0.01171875 0.13476562 0.453125   1.265625   1.453125   0.42773438
 0.375      0.4609375  0.484375  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
8,[ 3 10 27 29 31 10 10 10],[0.140625 0.46875  1.265625 1.359375 1.453125 0.46875  0.46875  0.46875 ],[ 0  0  0  0  0 -1  0 -1],"[ 0.          0.          0.          0.          0.         -0.05853521
  0.         -0.05853521]",[2111  104  389  345  408  117   88   85],"[ 0.0390625   0.10351562 -0.0390625   0.0859375   0.04492188  0.07421875
 -0.1328125   0.27929688]","[0.13476562 0.45703125 1.265625   1.35742188 1.453125   0.46289062
 0.44921875 0.37695312]",[0. 0. 0. 0. 0. 0. 0. 0.],background
5,[ 3 10 27 31 10],[0.140625 0.46875  1.265625 1.453125 0.46875 ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2085  141  396  409  101],[ 0.0390625   0.07421875 -0.0390625   0.04492188 -0.20507812],[0.13476562 0.46289062 1.265625   1.453125   0.421875  ],[0. 0. 0. 0. 0.],background
5,[ 3 10 27 31 10],[0.140625 0.46875  1.265625 1.453125 0.46875 ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2084  170  393  410  136],[ 0.0390625   0.08789062 -0.0390625   0.04492188 -0.3671875 ],[0.13476562 0.4609375  1.265625   1.453125   0.29296875],[0. 0. 0. 0. 0.],background
6,[ 3  8 10 27 31 10],[0.140625 0.375    0.46875  1.265625 1.453125 0.46875 ],[0 0 0 0 0 0],[0. 0. 0. 0. 0. 0.],[2086  118  143  394  411  135],[ 0.0390625  -0.1171875  -0.3671875  -0.0390625   0.04492188  0.08789062],[0.13476562 0.35546875 0.29296875 1.265625   1.453125   0.4609375 ],[0. 0. 0. 0. 0. 0.],background
5,[ 3 10 27 31 10],[0.140625 0.46875  1.265625 1.453125 0.46875 ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2084  176  392  410  143],[ 0.0390625   0.05859375 -0.0390625   0.04492188 -0.1328125 ],[0.13476562 0.46484375 1.265625   1.453125   0.44921875],[0. 0. 0. 0. 0.],background
5,[ 3 10 27 31 10],[0.140625 0.46875  1.265625 1.453125 0.46875 ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2086  155  390  408  129],[ 0.0390625   0.05859375 -0.0390625   0.04492188 -0.14648438],[0.13476562 0.46484375 1.265625   1.453125   0.4453125 ],[0. 0. 0. 0. 0.],background
5,[ 3  9 27 31  9],[0.140625 0.421875 1.265625 1.453125 0.421875],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2087  135  391  406  100],[ 0.0390625   0.0390625  -0.0390625   0.04492188 -0.1328125 ],[0.13476562 0.41992188 1.265625   1.453125   0.40039062],[0. 0. 0. 0. 0.],background
4,[ 3 10 27 31],[0.140625 0.46875  1.265625 1.453125],[0 0 0 0],[0. 0. 0. 0.],[2085  203  395  406],[ 0.0390625   0.07421875 -0.0390625   0.04492188],[0.13476562 0.46289062 1.265625   1.453125  ],[0. 0. 0. 0.],background
6,[ 3 10 27 29 31 10],[0.140625 0.46875  1.265625 1.359375 1.453125 0.46875 ],[0 0 0 0 0 0],[0. 0. 0. 0. 0. 0.],[2086  152  392  336  409  109],[ 0.0390625   0.05859375 -0.0390625   0.0859375   0.04492188 -0.41015625],[0.13476562 0.46484375 1.265625   1.35742188 1.453125   0.2265625 ],[0. 0. 0. 0. 0. 0.],background
4,[ 3 10 27 31],[0.140625 0.46875  1.265625 1.453125],[0 0 0 0],[0. 0. 0. 0.],[2086  116  393  407],[ 0.0390625   0.04492188 -0.0390625   0.04492188],[0.13476562 0.46679688 1.265625   1.453125  ],[0. 0. 0. 0.],background
5,[ 3 10 27 31 10],[0.140625 0.46875  1.265625 1.453125 0.46875 ],[0 0 0 0 0],[0. 0. 0. 0. 0.],[2086  131  397  409  106],[ 0.0390625   0.1328125  -0.0390625   0.04492188 -0.015625  ],[0.13476562 0.44921875 1.265625   1.453125   0.46875   ],[0. 0. 0. 0. 0.],background
