numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
2,[20 22],[0.9375  1.03125],[0 0],[0. 0.],[18029 21462],[ 0.05859375 -0.38671875],[0.93554688 0.95703125],[0. 0.],background
8,[22 23 42 46 12 31 36 12],[1.03125  1.078125 1.96875  2.15625  0.5625   1.453125 1.6875   0.5625  ],[ 0 -9 -8 -8 -4 -4 -4 -4],"[ 0.         -0.52681693 -0.46828172 -0.46828172 -0.23414086 -0.23414086
 -0.23414086 -0.23414086]",[19718   490    60    25  8718   484   208  6164],"[-0.38671875  0.03320312 -0.24609375 -0.203125   -0.0703125   0.13671875
 -0.52734375  0.12304688]","[0.95703125 1.078125   1.953125   2.14648438 0.55859375 1.44726562
 1.60351562 0.54882812]",[0. 0. 0. 0. 0. 0. 0. 0.],background
10,[22 27 22 42 31 36 12 27 31 12],"[1.03125  1.265625 1.03125  1.96875  1.453125 1.6875   0.5625   1.265625
 1.453125 0.5625  ]",[ 0  3 -9 -9 -5 -5 -4  3 -5 -4],"[ 0.          0.17560564 -0.52681693 -0.52681693 -0.29267607 -0.29267607
 -0.23414086  0.17560564 -0.29267607 -0.23414086]",[20099   104   371    86   424   162  5609   101   395  4745],"[-0.38671875  0.15820312  0.12890625 -0.18554688  0.09179688 -0.52734375
 -0.08789062 -0.35546875 -0.45507812  0.140625  ]","[0.95703125 1.25585938 1.0234375  1.9609375  1.45117188 1.60351562
 0.5546875  1.21484375 1.38085938 0.54492188]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
8,[22 32 27 31 35 12 35 12],[1.03125  1.5      1.265625 1.453125 1.640625 0.5625   1.640625 0.5625  ],[ 0  3  4 -5 -5 -4 -5 -4],"[ 0.          0.17560564  0.23414086 -0.29267607 -0.29267607 -0.23414086
 -0.29267607 -0.23414086]",[20519   240   101   233   142  6109   121  4681],"[-0.38671875  0.234375    0.19726562 -0.04492188 -0.05078125  0.17578125
 -0.71875    -0.08789062]","[0.95703125 1.48242188 1.25       1.453125   1.640625   0.53515625
 1.47460938 0.5546875 ]",[0. 0. 0. 0. 0. 0. 0. 0.],background
12,[22 21 40 44 11 31 34 21 40 44 31 34],"[1.03125  0.984375 1.875    2.0625   0.515625 1.453125 1.59375  0.984375
 1.875    2.0625   1.453125 1.59375 ]",[ 0 -6 -6 -6 -3 -3 -3 -6 -6 -6 -3 -3],"[ 0.         -0.35121129 -0.35121129 -0.35121129 -0.17560564 -0.17560564
 -0.17560564 -0.35121129 -0.35121129 -0.35121129 -0.17560564 -0.17560564]",[20409   283   142    55 13715   250   124   238   120    45   209    95],"[-0.38671875  0.15429688 -0.1171875  -0.12890625 -0.08007812  0.18164062
 -0.09960938 -0.21484375  0.5859375   0.64453125 -0.31835938 -0.74804688]","[0.95703125 0.97265625 1.87109375 2.05859375 0.50976562 1.44140625
 1.59179688 0.9609375  1.78125    1.95898438 1.41796875 1.40820312]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
6,[22 21 40 11 21 11],[1.03125  0.984375 1.875    0.515625 0.984375 0.515625],[ 0 -4 -3 -2 -4 -2],[ 0.         -0.23414086 -0.17560564 -0.11707043 -0.23414086 -0.11707043],[20149   345   258 16313   260 13596],[-0.38671875  0.09179688 -0.17578125  0.06445312 -0.30859375 -0.12890625],[0.95703125 0.98046875 1.8671875  0.51171875 0.93554688 0.5       ],[0. 0. 0. 0. 0. 0.],background
10,[22 53 12 31 21 11 12 31 21 11],"[1.03125  2.484375 0.5625   1.453125 0.984375 0.515625 0.5625   1.453125
 0.984375 0.515625]",[ 0  5  6  6  8 -3  6  6  8 -3],"[ 0.          0.29267607  0.35121129  0.35121129  0.46828172 -0.17560564
  0.35121129  0.35121129  0.46828172 -0.17560564]",[19028   169  1306    99   192   237  1168    80   155   189],"[-0.38671875 -0.23242188 -0.10546875 -0.31835938  0.36914062  0.04882812
 -0.29882812  0.54492188 -0.5234375  -0.14453125]","[0.95703125 2.47460938 0.55273438 1.41796875 0.91210938 0.51367188
 0.4765625  1.34765625 0.83398438 0.49414062]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
9,[22 12 22 13 11 38 11 12 11],"[1.03125  0.5625   1.03125  0.609375 0.515625 1.78125  0.515625 0.5625
 0.515625]",[ 0  2  9 10 -9 -7 -4  2 -4],"[ 0.          0.11707043  0.52681693  0.58535215 -0.52681693 -0.4097465
 -0.23414086  0.11707043 -0.23414086]",[18727   550   153   797   168    38   479   457   387],"[-0.38671875 -0.0703125  -0.09765625 -0.05664062  0.04882812  0.05664062
  0.04882812  0.12304688 -0.14453125]","[0.95703125 0.55859375 1.02734375 0.60742188 0.51367188 1.78125
 0.51367188 0.54882812 0.49414062]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
8,[22 12 13 16 16 10 16 10],[1.03125  0.5625   0.609375 0.75     0.75     0.46875  0.75     0.46875 ],[ 0  4  8 -8 -6 -2 -6 -2],"[ 0.          0.23414086  0.46828172 -0.46828172 -0.35121129 -0.11707043
 -0.35121129 -0.11707043]",[18379   201   346   184   102  1038    80   950],"[-0.38671875 -0.10546875 -0.09570312  0.          0.046875    0.02929688
 -0.2109375  -0.07421875]","[0.95703125 0.55273438 0.6015625  0.75       0.74804688 0.46875
 0.72070312 0.46289062]",[0. 0. 0. 0. 0. 0. 0. 0.],background
9,[22 10 14 14 15 19 13 14 19],"[1.03125  0.46875  0.65625  0.65625  0.703125 0.890625 0.609375 0.65625
 0.890625]",[ 0  1  5  7 -7 -7 -2  5 -7],"[ 0.          0.05853521  0.29267607  0.4097465  -0.4097465  -0.4097465
 -0.11707043  0.29267607 -0.4097465 ]",[18035  3725   283   597   314   160   257   274   122],"[-0.38671875  0.04492188 -0.1640625  -0.12304688  0.04492188 -0.1953125
 -0.40039062  0.18554688  0.11132812]","[0.95703125 0.46679688 0.63476562 0.64453125 0.70117188 0.86914062
 0.45898438 0.62890625 0.8828125 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
