numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
3,[ 2 42  8],[0.09375 1.96875 0.375  ],[0 0 2],[0.         0.         0.11707043],[4116  795  139],[-0.03320312 -1.84570312 -0.140625  ],[0.08789062 0.68554688 0.34765625],[0. 0. 0.],background
7,[ 1 11  5 10  8  5 10],[0.046875 0.515625 0.234375 0.46875  0.375    0.234375 0.46875 ],[ 0  5  9 11 19  9 11],"[0.         0.29267607 0.52681693 0.64388736 1.11216908 0.52681693
 0.64388736]",[2779  149 3735  666   83 2915  620],"[-0.04492188 -0.04882812 -0.08789062  0.08789062 -0.05859375  0.1171875
 -0.10351562]","[0.01171875 0.51367188 0.21679688 0.4609375  0.37109375 0.203125
 0.45703125]",[0. 0. 0. 0. 0. 0. 0.],background
12,[ 1  9 11 11  6 22 11  9  9 11 22 11],"[0.046875 0.421875 0.515625 0.515625 0.28125  1.03125  0.515625 0.421875
 0.421875 0.515625 1.03125  0.515625]",[ 0  2  4  7 10 12 14 20  2  4 12 14],"[0.         0.11707043 0.23414086 0.4097465  0.58535215 0.70242258
 0.81949301 1.1707043  0.11707043 0.23414086 0.70242258 0.81949301]",[2777  188  100  357 3007   81  553   65  157   91   77  529],"[-0.04492188 -0.01367188 -0.17773438 -0.03320312  0.11523438 -0.38671875
 -0.12890625  0.22460938  0.1328125   0.12890625  0.          0.06445312]","[0.01171875 0.421875   0.484375   0.515625   0.2578125  0.95703125
 0.5        0.35742188 0.40039062 0.5        1.03125    0.51171875]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
12,[ 1  9 25 11  6 11 29 10 11  6 29 10],"[0.046875 0.421875 1.171875 0.515625 0.28125  0.515625 1.359375 0.46875
 0.515625 0.28125  1.359375 0.46875 ]",[ 0  1  3  6 10 14 15 20  6 10 15 20],"[0.         0.05853521 0.17560564 0.35121129 0.58535215 0.81949301
 0.87802822 1.1707043  0.35121129 0.58535215 0.87802822 1.1707043 ]",[2778  434  106  125 3419  389   15   58  104 2875   14   43],"[-0.04492188  0.02734375 -0.43945312  0.20898438 -0.11523438 -0.14453125
 -0.33984375  0.05859375 -0.11328125  0.140625    0.16992188  0.234375  ]","[0.01171875 0.421875   1.0859375  0.47070312 0.2578125  0.49414062
 1.31640625 0.46484375 0.50390625 0.24414062 1.34960938 0.40625   ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
10,[ 1 12  9 25 12 29  7 13 25 13],"[0.046875 0.5625   0.421875 1.171875 0.5625   1.359375 0.328125 0.609375
 1.171875 0.609375]",[ 0  2  3  3  6  8 12 16  3 16],"[0.         0.11707043 0.17560564 0.17560564 0.35121129 0.46828172
 0.70242258 0.93656344 0.17560564 0.93656344]",[2778  158  170   94  203   35 2581   82   92   69],"[-0.04492188  0.29882812  0.0390625  -0.109375    0.15820312  0.04296875
  0.05078125  0.07617188 -0.4765625  -0.15234375]","[0.01171875 0.4765625  0.41992188 1.16601562 0.5390625  1.359375
 0.32421875 0.60546875 1.0703125  0.58984375]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
12,[ 1  9 12 47 45  7 13 12 47 45  7 13],"[0.046875 0.421875 0.5625   2.203125 2.109375 0.328125 0.609375 0.5625
 2.203125 2.109375 0.328125 0.609375]",[ 0  2  6  6  8 11 14  6  6  8 11 14],"[0.         0.11707043 0.35121129 0.35121129 0.46828172 0.64388736
 0.81949301 0.35121129 0.35121129 0.46828172 0.64388736 0.81949301]",[2779  209  223   35   29 1289   31  166   31   21 1073   31],"[-0.04492188 -0.05273438  0.17578125  0.20703125 -1.97851562  0.02148438
 -0.1328125  -0.15820312 -0.61914062  1.38476562 -0.10351562  0.11523438]","[0.01171875 0.41796875 0.53515625 2.19335938 0.734375   0.328125
 0.59375    0.5390625  2.11523438 1.59179688 0.3125     0.59960938]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
13,[ 1 38 10 26 13 10  7 10 49 10  7 10 49],"[0.046875 1.78125  0.46875  1.21875  0.609375 0.46875  0.328125 0.46875
 2.296875 0.46875  0.328125 0.46875  2.296875]",[ 0  0  4  4  5  7 10 11 13  7 10 11 13],"[0.         0.         0.23414086 0.23414086 0.29267607 0.4097465
 0.58535215 0.64388736 0.76095779 0.4097465  0.58535215 0.64388736
 0.76095779]",[2773 3510  378  130  174  301 1119  233   23  239  826  178   17],"[-0.04492188 -0.05664062 -0.02929688 -0.38085938  0.20898438  0.1328125
  0.0625      0.08789062  0.21484375 -0.04492188 -0.0625     -0.08789062
 -0.64648438]","[0.01171875 1.78125    0.46875    1.15820312 0.57226562 0.44921875
 0.32226562 0.4609375  2.28710938 0.46679688 0.32226562 0.4609375
 2.20507812]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
11,[ 1 38 10 26 47 10 14  8 49 10 14],"[0.046875 1.78125  0.46875  1.21875  2.203125 0.46875  0.65625  0.375
 2.296875 0.46875  0.65625 ]",[ 0  0  4  4  6  7  7  9 11  4  7],"[0.         0.         0.23414086 0.23414086 0.35121129 0.4097465
 0.4097465  0.52681693 0.64388736 0.23414086 0.4097465 ]",[2778 4814  339  122   49  321  112  470   15  267  112],"[-0.04492188  0.         -0.04492188 -0.11523438  0.          0.
 -0.26757812  0.0703125   0.21484375  0.1171875  -0.04101562]","[0.01171875 1.78125    0.46679688 1.21289062 2.203125   0.46875
 0.59960938 0.36914062 2.28710938 0.453125   0.65429688]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],background
6,[ 1 38 11  8 15 15],[0.046875 1.78125  0.515625 0.375    0.703125 0.703125],[0 0 2 6 6 6],[0.         0.         0.11707043 0.35121129 0.35121129 0.35121129],[2778 5880  120  313   86   71],[-0.04492188  0.05664062  0.11328125  0.08203125  0.          0.39648438],[0.01171875 1.78125    0.50390625 0.36523438 0.703125   0.58203125],[0. 0. 0. 0. 0. 0.],background
6,[ 1 38 13  9 13  9],[0.046875 1.78125  0.609375 0.421875 0.609375 0.421875],[0 0 2 4 2 4],[0.         0.         0.11707043 0.23414086 0.11707043 0.23414086],[2773 5765  108  296  108  213],[-0.04492188  0.05664062  0.45703125  0.11914062 -0.3046875  -0.0390625 ],[0.01171875 1.78125    0.40234375 0.40429688 0.52734375 0.41992188],[0. 0. 0. 0. 0. 0.],background
3,[ 1 38 12],[0.046875 1.78125  0.5625  ],[0 0 2],[0.         0.         0.11707043],[2771 5771  151],[-0.04492188  0.05664062 -0.19335938],[0.01171875 1.78125    0.52734375],[0. 0. 0.],background
3,[ 1 38 12],[0.046875 1.78125  0.5625  ],[0 0 2],[0.         0.         0.11707043],[2772 5819  185],[-0.04492188  0.05664062 -0.15820312],[0.01171875 1.78125    0.5390625 ],[0. 0. 0.],background
4,[ 1 38 13 13],[0.046875 1.78125  0.609375 0.609375],[0 0 2 2],[0.         0.         0.11707043 0.11707043],[2767 5784  159  117],[-0.04492188  0.05664062 -0.1328125   0.22851562],[0.01171875 1.78125    0.59375    0.56445312],[0. 0. 0. 0.],background
3,[ 1 38 14],[0.046875 1.78125  0.65625 ],[0 0 2],[0.         0.         0.11707043],[2767 5917   85],[-0.04492188  0.05664062 -0.28710938],[0.01171875 1.78125    0.58984375],[0. 0. 0.],background
2,[ 1 38],[0.046875 1.78125 ],[0 0],[0. 0.],[2761 5964],[-0.04492188  0.        ],[0.01171875 1.78125   ],[0. 0.],background
5,[ 1 38 12 16 12],[0.046875 1.78125  0.5625   0.75     0.5625  ],[0 0 2 4 2],[0.         0.         0.11707043 0.23414086 0.11707043],[2765 5977   94   63   77],[-0.04492188  0.         -0.140625    0.0234375  -0.43945312],[0.01171875 1.78125    0.54492188 0.75       0.3515625 ],[0. 0. 0. 0. 0.],background
6,[ 1 38  9 12  9 12],[0.046875 1.78125  0.421875 0.5625   0.421875 0.5625  ],[0 0 1 2 1 2],[0.         0.         0.05853521 0.11707043 0.05853521 0.11707043],[2763 6026  424  133  414  107],[-0.04492188  0.          0.         -0.40429688  0.15820312 -0.19335938],[0.01171875 1.78125    0.421875   0.390625   0.390625   0.52734375],[0. 0. 0. 0. 0. 0.],background
2,[ 1 38],[0.046875 1.78125 ],[0 0],[0. 0.],[2762 6085],[-0.04492188  0.        ],[0.01171875 1.78125   ],[0. 0.],background
2,[ 1 38],[0.046875 1.78125 ],[0 0],[0. 0.],[2763 5923],[-0.04492188  0.05664062],[0.01171875 1.78125   ],[0. 0.],background
2,[ 1 38],[0.046875 1.78125 ],[0 0],[0. 0.],[2763 5998],[-0.04492188  0.05664062],[0.01171875 1.78125   ],[0. 0.],background
2,[ 1 38],[0.046875 1.78125 ],[0 0],[0. 0.],[2763 5795],[-0.04492188  0.05664062],[0.01171875 1.78125   ],[0. 0.],background
2,[ 1 38],[0.046875 1.78125 ],[0 0],[0. 0.],[2767 5827],[-0.04492188  0.        ],[0.01171875 1.78125   ],[0. 0.],background
2,[ 1 38],[0.046875 1.78125 ],[0 0],[0. 0.],[2761 5877],[-0.04492188  0.        ],[0.01171875 1.78125   ],[0. 0.],background
2,[ 1 38],[0.046875 1.78125 ],[0 0],[0. 0.],[2762 5930],[-0.04492188  0.        ],[0.01171875 1.78125   ],[0. 0.],background
2,[ 1 38],[0.046875 1.78125 ],[0 0],[0. 0.],[2759 5948],[-0.04492188  0.        ],[0.01171875 1.78125   ],[0. 0.],background
2,[ 1 38],[0.046875 1.78125 ],[0 0],[0. 0.],[2761 6025],[-0.04492188  0.        ],[0.01171875 1.78125   ],[0. 0.],background
