numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
3,[ 5 55  5],[0.234375 2.578125 0.234375],[0 0 0],[0. 0. 0.],[7912  944 6988],[-0.10351562 -2.09570312  0.02929688],[0.2109375  1.50390625 0.23242188],[0. 0. 0.],background
3,[ 5 55  5],[0.234375 2.578125 0.234375],[0 0 0],[0. 0. 0.],[5610  934 4698],[-0.109375   -2.09570312  0.03710938],[0.20703125 1.50390625 0.23242188],[0. 0. 0.],background
2,[55  5],[2.578125 0.234375],[0 1],[0.         0.05853521],[ 907 4026],[-2.09570312 -0.08007812],[1.50390625 0.22070312],[0. 0.],background
4,[26 55  5 26],[1.21875  2.578125 0.234375 1.21875 ],[0 0 1 0],[0.         0.         0.05853521 0.        ],[ 607  932 6019  443],[ 0.11523438 -2.01367188 -0.05859375 -0.34375   ],[1.21289062 1.609375   0.2265625  1.16992188],[0. 0. 0. 0.],background
3,[26 55  5],[1.21875  2.578125 0.234375],[0 0 1],[0.         0.         0.05853521],[ 664  928 3752],[ 0.11523438 -2.01367188  0.03710938],[1.21289062 1.609375   0.23242188],[0. 0. 0.],background
2,[ 5 55],[0.234375 2.578125],[0 0],[0. 0.],[13397   880],[ 0.015625   -2.01367188],[0.234375 1.609375],[0. 0.],background
2,[ 5 55],[0.234375 2.578125],[0 0],[0. 0.],[14538   899],[ 0.015625   -2.01367188],[0.234375 1.609375],[0. 0.],background
2,[ 5 55],[0.234375 2.578125],[0 0],[0. 0.],[14370   912],[ 0.015625   -2.01367188],[0.234375 1.609375],[0. 0.],background
2,[ 5 55],[0.234375 2.578125],[0 0],[0. 0.],[10137   904],[ 0.015625   -2.09570312],[0.234375   1.50390625],[0. 0.],background
2,[ 5 55],[0.234375 2.578125],[0 0],[0. 0.],[7926  901],[ 0.015625   -2.01367188],[0.234375 1.609375],[0. 0.],background
2,[12 55],[0.5625   2.578125],[0 0],[0. 0.],[3041  909],[ 0.         -2.01367188],[0.5625   1.609375],[0. 0.],background
8,[ 5 11 55  5 11  5 11  5],[0.234375 0.515625 2.578125 0.234375 0.515625 0.234375 0.515625 0.234375],[ 0  0  0 -1 -1  0  0 -1],"[ 0.          0.          0.         -0.05853521 -0.05853521  0.
  0.         -0.05853521]",[2304 1319  878 3435 1463 1931  941 2692],"[-0.02929688  0.03320312 -2.01367188 -0.03710938  0.03320312 -0.1171875
 -0.16210938 -0.1171875 ]","[0.23242188 0.515625   1.609375   0.23242188 0.515625   0.203125
 0.49023438 0.203125  ]",[0. 0. 0. 0. 0. 0. 0. 0.],background
4,[ 5 11 55  5],[0.234375 0.515625 2.578125 0.234375],[0 0 0 0],[0. 0. 0. 0.],[5198 1189  841 4382],[-0.05859375  0.04882812 -2.01367188  0.02148438],[0.2265625  0.51367188 1.609375   0.23242188],[0. 0. 0. 0.],background
3,[ 5 55  5],[0.234375 2.578125 0.234375],[0 0 0],[0. 0. 0.],[4678  853 4445],[ 0.02929688 -2.01367188 -0.05859375],[0.23242188 1.609375   0.2265625 ],[0. 0. 0.],background
2,[ 5 55],[0.234375 2.578125],[0 0],[0. 0.],[9376  843],[-0.05859375 -2.01367188],[0.2265625 1.609375 ],[0. 0.],slideUp
5,[ 5 11 55  5 55],[0.234375 0.515625 2.578125 0.234375 2.578125],[0 0 0 0 0],[0. 0. 0. 0. 0.],[10027   991   839  8814   603],[ 0.02929688 -0.14453125 -2.01367188 -0.05078125  2.17578125],[0.23242188 0.49414062 1.609375   0.22851562 1.38476562],[0. 0. 0. 0. 0.],slideUp
4,[ 5 55  5 55],[0.234375 2.578125 0.234375 2.578125],[0 0 0 0],[0. 0. 0. 0.],[11177   868  8973   644],[ 0.02929688 -2.01367188 -0.04492188  2.17578125],[0.23242188 1.609375   0.23046875 1.38476562],[0. 0. 0. 0.],slideUp
6,[ 5 55  5  5 55  5],[0.234375 2.578125 0.234375 0.234375 2.578125 0.234375],[ 0  0 -4  0  0 -4],[ 0.          0.         -0.23414086  0.          0.         -0.23414086],[11094   849    86 10787   640    71],[-0.02148438 -2.09570312 -0.02148438 -0.109375    2.17578125 -0.109375  ],[0.23242188 1.50390625 0.23242188 0.20703125 1.38476562 0.20703125],[0. 0. 0. 0. 0. 0.],slideUp
4,[ 5 55  5 55],[0.234375 2.578125 0.234375 2.578125],[0 0 0 0],[0. 0. 0. 0.],[12154   912  8641   646],[-0.0078125  -2.01367188 -0.10351562  2.17578125],[0.234375   1.609375   0.2109375  1.38476562],[0. 0. 0. 0.],slideUp
3,[ 5 55 12],[0.234375 2.578125 0.5625  ],[0 0 1],[0.         0.         0.05853521],[6498  987 2518],[ 0.0078125  -2.01367188 -0.12304688],[0.234375   1.609375   0.54882812],[0. 0. 0.],slideUp
5,[ 5 55 12 52  5],[0.234375 2.578125 0.5625   2.4375   0.234375],[0 0 1 3 0],[0.         0.         0.05853521 0.17560564 0.        ],[3554  994 2467   33 2973],[-0.04492188 -2.09570312 -0.10546875 -0.22851562  0.02929688],[0.23046875 1.50390625 0.55273438 2.42773438 0.23242188],[0. 0. 0. 0. 0.],slideUp
10,[ 1 30 55 12  5 52  5 30  5  5],"[0.046875 1.40625  2.578125 0.5625   0.234375 2.4375   0.234375 1.40625
 0.234375 0.234375]",[ 0  0  0  1  3  3 -1  0  3 -1],"[ 0.          0.          0.          0.05853521  0.17560564  0.17560564
 -0.05853521  0.          0.17560564 -0.05853521]",[2724  454  934 1363 1016   22 1463  376  864 1271],"[-0.04492188 -0.26367188 -2.09570312 -0.03515625 -0.05078125 -0.15234375
 -0.08007812 -0.74804688 -0.13867188  0.        ]","[0.01171875 1.38085938 1.50390625 0.56054688 0.22851562 2.43359375
 0.22070312 1.19140625 0.18945312 0.234375  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],slideUp
7,[ 1 26 55  5 52 26  5],[0.046875 1.21875  2.578125 0.234375 2.4375   1.21875  0.234375],[0 0 0 3 4 0 3],"[0.         0.         0.         0.17560564 0.23414086 0.
 0.17560564]",[2725 2295 1030  730   50 1708  635],"[-0.04492188 -0.07617188 -2.01367188 -0.05078125 -0.22851562 -0.53320312
 -0.13867188]","[0.01171875 1.21679688 1.609375   0.22851562 2.42773438 1.09570312
 0.18945312]",[0. 0. 0. 0. 0. 0. 0.],slideUp
8,[ 1 26 55 11  6 38 26  6],[0.046875 1.21875  2.578125 0.515625 0.28125  1.78125  1.21875  0.28125 ],[ 0  0  0  1  3 -1  0  3],"[ 0.          0.          0.          0.05853521  0.17560564 -0.05853521
  0.          0.17560564]",[2721 2375  803 1001  292  642 1917  229],"[-0.04492188 -0.0390625  -2.09570312 -0.19335938 -0.16796875 -0.11132812
 -0.53320312 -0.05273438]","[0.01171875 1.21875    1.50390625 0.47851562 0.2265625  1.77734375
 1.09570312 0.27539062]",[0. 0. 0. 0. 0. 0. 0. 0.],slideUp
6,[ 1 26 55  6 26  6],[0.046875 1.21875  2.578125 0.28125  1.21875  0.28125 ],[0 0 0 2 0 2],[0.         0.         0.         0.11707043 0.         0.11707043],[2724 2260  921 2064 1970 1467],[-0.04492188  0.         -2.01367188 -0.02734375 -0.45703125 -0.140625  ],[0.01171875 1.21875    1.609375   0.27929688 1.13085938 0.24414062],[0. 0. 0. 0. 0. 0.],slideUp
7,[ 1 26 55  6 53 26  6],[0.046875 1.21875  2.578125 0.28125  2.484375 1.21875  0.28125 ],[0 0 0 2 3 0 2],"[0.         0.         0.         0.11707043 0.17560564 0.
 0.11707043]",[2723 2401  862 3771   35 2059 3070],"[-0.04492188  0.0390625  -2.01367188 -0.03515625 -0.23242188 -0.45703125
 -0.140625  ]","[0.01171875 1.21875    1.609375   0.27929688 2.47460938 1.13085938
 0.24414062]",[0. 0. 0. 0. 0. 0. 0.],slideUp
7,[26 55  7 12 26  7 12],[1.21875  2.578125 0.328125 0.5625   1.21875  0.328125 0.5625  ],[0 0 2 4 0 2 4],"[0.         0.         0.11707043 0.23414086 0.         0.11707043
 0.23414086]",[2793  904 1926   37 2028 1742   26],"[ 0.0390625  -2.09570312  0.14453125 -0.0703125  -0.41992188 -0.0625
 -0.28125   ]","[1.21875    1.50390625 0.29492188 0.55859375 1.14453125 0.32226562
 0.48632812]",[0. 0. 0. 0. 0. 0. 0.],background
2,[26 55],[1.21875  2.578125],[0 0],[0. 0.],[2940  962],[ 0.0390625  -2.09570312],[1.21875    1.50390625],[0. 0.],background
