numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
9,[ 3  8 26 30  9  7  8  9  7],"[0.140625 0.375    1.21875  1.40625  0.421875 0.328125 0.375    0.421875
 0.328125]",[ 0  0  0  0 -5 -3  0 -5 -3],"[ 0.          0.          0.          0.         -0.29267607 -0.17560564
  0.         -0.29267607 -0.17560564]",[2045  245 1325 3410  112   76  223  104   66],"[ 0.0390625   0.17578125  0.0390625   0.         -0.14453125  0.00976562
  0.03515625 -0.31640625  0.1328125 ]","[0.13476562 0.33203125 1.21875    1.40625    0.39648438 0.328125
 0.37304688 0.27929688 0.30078125]",[0. 0. 0. 0. 0. 0. 0. 0. 0.],background
7,[ 3  9 26 30 15  9 15],[0.140625 0.421875 1.21875  1.40625  0.703125 0.421875 0.703125],[0 0 0 0 2 0 2],"[0.         0.         0.         0.         0.11707043 0.
 0.11707043]",[1995  592 1467 3099   55  548   41],"[ 0.0390625   0.02734375  0.07617188  0.          0.37304688  0.18554688
 -0.28515625]","[0.13476562 0.421875   1.21679688 1.40625    0.59570312 0.37890625
 0.64257812]",[0. 0. 0. 0. 0. 0. 0.],background
5,[ 3 26 30  9  9],[0.140625 1.21875  1.40625  0.421875 0.421875],[ 0  0  0 -2 -2],[ 0.          0.          0.         -0.11707043 -0.11707043],[1992 1457 3124  578  507],[0.0390625  0.07617188 0.         0.02734375 0.18554688],[0.13476562 1.21679688 1.40625    0.421875   0.37890625],[0. 0. 0. 0. 0.],background
5,[ 3 26 30  9  9],[0.140625 1.21875  1.40625  0.421875 0.421875],[ 0  0  0 -2 -2],[ 0.          0.          0.         -0.11707043 -0.11707043],[1993 1473 3124  504  433],[0.0390625  0.07617188 0.         0.02734375 0.18554688],[0.13476562 1.21679688 1.40625    0.421875   0.37890625],[0. 0. 0. 0. 0.],background
7,[ 3 26 30 26  8 14  8],[0.140625 1.21875  1.40625  1.21875  0.375    0.65625  0.375   ],[ 0  0  0  3 -6 -4 -6],"[ 0.          0.          0.          0.17560564 -0.35121129 -0.23414086
 -0.35121129]",[1995 1503 3237   20  516   96  417],"[ 0.0390625   0.0390625   0.         -0.07617188  0.0234375  -0.28710938
  0.1640625 ]","[0.13476562 1.21875    1.40625    1.21679688 0.375      0.58984375
 0.33789062]",[0. 0. 0. 0. 0. 0. 0.],background
7,[ 3 26 30  8 14 12  8],[0.140625 1.21875  1.40625  0.375    0.65625  0.5625   0.375   ],[ 0  0  0 -6 -4 -2 -6],"[ 0.          0.          0.         -0.35121129 -0.23414086 -0.11707043
 -0.35121129]",[1991 1473 3535  409   87   52  367],"[ 0.0390625   0.0390625   0.          0.03515625 -0.26757812  0.
  0.17578125]","[0.13476562 1.21875    1.40625    0.37304688 0.59960938 0.5625
 0.33203125]",[0. 0. 0. 0. 0. 0. 0.],background
8,[ 3 26 30  8 13 12  8 13],[0.140625 1.21875  1.40625  0.375    0.609375 0.5625   0.375    0.609375],[ 0  0  0 -6 -5 -2 -6 -5],"[ 0.          0.          0.         -0.35121129 -0.29267607 -0.11707043
 -0.35121129 -0.29267607]",[1991 1337 3311  223   59   59  201   51],"[ 0.0390625   0.0390625   0.          0.03515625 -0.11523438  0.01757812
  0.1640625  -0.55273438]","[0.13476562 1.21875    1.40625    0.37304688 0.59960938 0.5625
 0.33789062 0.2578125 ]",[0. 0. 0. 0. 0. 0. 0. 0.],background
7,[ 3 26 30 13  7 11  7],[0.140625 1.21875  1.40625  0.609375 0.328125 0.515625 0.328125],[ 0  0  0 -6 -3 -3 -3],"[ 0.          0.          0.         -0.35121129 -0.17560564 -0.17560564
 -0.17560564]",[1990 1503 3553  100  164   88  151],"[ 0.0390625   0.0390625   0.         -0.24804688  0.03125    -0.16210938
  0.15429688]","[0.13476562 1.21875    1.40625    0.55664062 0.32617188 0.49023438
 0.2890625 ]",[0. 0. 0. 0. 0. 0. 0.],background
7,[ 3 26 30 12  7 12  7],[0.140625 1.21875  1.40625  0.5625   0.328125 0.5625   0.328125],[ 0  0  0 -2 -1 -2 -1],"[ 0.          0.          0.         -0.11707043 -0.05853521 -0.11707043
 -0.05853521]",[1991 1453 3257  167  146  129  136],"[ 0.0390625   0.0390625   0.          0.05273438  0.15429688 -0.17578125
  0.03125   ]","[0.13476562 1.21875    1.40625    0.56054688 0.2890625  0.53515625
 0.32617188]",[0. 0. 0. 0. 0. 0. 0.],background
6,[ 3 26 30  7 11  7],[0.140625 1.21875  1.40625  0.328125 0.515625 0.328125],[ 0  0  0  1 -3  1],[ 0.          0.          0.          0.05853521 -0.17560564  0.05853521],[1990 1479 3328  134  236  125],[0.0390625  0.0390625  0.         0.15429688 0.06445312 0.03125   ],[0.13476562 1.21875    1.40625    0.2890625  0.51171875 0.32617188],[0. 0. 0. 0. 0. 0.],background
