numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,Label
2,[7 7],[0.328125 0.328125],[0 0],[0. 0.],[5658 4621],[-0.03125    -0.14453125],[0.32617188 0.29492188],[0. 0.],background
2,[7 7],[0.328125 0.328125],[0 0],[0. 0.],[4040 3245],[-0.07226562  0.04101562],[0.3203125  0.32617188],[0. 0.],background
2,[7 7],[0.328125 0.328125],[ 0 -1],[ 0.         -0.05853521],[4206 4051],[0.02148438 0.02148438],[0.328125 0.328125],[0. 0.],background
2,[1 7],[0.046875 0.328125],[ 0 -1],[ 0.         -0.05853521],[2569 4659],[-0.04492188 -0.0625    ],[0.01171875 0.32226562],[0. 0.],background
3,[1 8 8],[0.046875 0.375    0.375   ],[ 0 -1 -1],[ 0.         -0.05853521 -0.05853521],[2564 2659 2024],[-0.04492188 -0.0234375   0.1171875 ],[0.01171875 0.375      0.35546875],[0. 0. 0.],background
3,[ 1 13  7],[0.046875 0.609375 0.328125],[ 0 -3 -1],[ 0.         -0.17560564 -0.05853521],[2561  141 4435],[-0.04492188  0.01953125 -0.03125   ],[0.01171875 0.609375   0.32617188],[0. 0. 0.],background
4,[ 1 12  7  7],[0.046875 0.5625   0.328125 0.328125],[ 0 -3 -1 -1],[ 0.         -0.17560564 -0.05853521 -0.05853521],[2556  116 5434 4711],[-0.04492188  0.01757812 -0.05078125  0.02148438],[0.01171875 0.5625     0.32421875 0.328125  ],[0. 0. 0. 0.],background
2,[1 7],[0.046875 0.328125],[ 0 -1],[ 0.         -0.05853521],[2552 8012],[-0.04492188  0.        ],[0.01171875 0.328125  ],[0. 0.],background
3,[1 6 6],[0.046875 0.28125  0.28125 ],[ 0 -1 -1],[ 0.         -0.05853521 -0.05853521],[2547 4754 3592],[-0.04492188  0.02734375 -0.0625    ],[0.01171875 0.27929688 0.27539062],[0. 0. 0.],background
2,[ 7 25],[0.328125 1.171875],[ 0 -3],[ 0.         -0.17560564],[7032   83],[ 0.04101562 -0.22070312],[0.32617188 1.15039062],[0. 0.],background
1,[6],[0.28125],[0],[0.],[10185],[0.00976562],[0.28125],[0.],background
1,[7],[0.328125],[0],[0.],[7536],[-0.00976562],[0.328125],[0.],background
1,[7],[0.328125],[0],[0.],[7040],[0.],[0.328125],[0.],background
2,[7 7],[0.328125 0.328125],[0 0],[0. 0.],[7638 5442],[0.00976562 0.10351562],[0.328125 0.3125  ],[0. 0.],slideDown
1,[7],[0.328125],[0],[0.],[7078],[0.02148438],[0.328125],[0.],slideDown
